"Time (s)","Magnetic field x (µT)","Magnetic field y (µT)","Magnetic field z (µT)"
4.083122760E0,-7.351924133E1,-8.193370819E0,3.216476440E-1
4.093122760E0,-7.334675598E1,-8.097983360E0,3.983764648E-1
4.103122760E0,-7.340218353E1,-8.063941002E0,2.081909180E-1
4.113122708E0,-7.338631439E1,-8.293040276E0,1.861724854E-1
4.123122760E0,-7.340526581E1,-8.276273727E0,2.055587769E-1
4.133122708E0,-7.350015259E1,-8.244972229E0,2.063903809E-1
4.143122760E0,-7.329013824E1,-8.323234558E0,-5.516052246E-3
4.153122760E0,-7.309894562E1,-8.349674225E0,-1.403427124E-1
4.163122708E0,-7.304119110E1,-8.276886940E0,-6.336212158E-2
4.173122708E0,-7.317501068E1,-8.317776680E0,-1.014251709E-1
4.183122760E0,-7.304324341E1,-8.435914993E0,-1.035156250E-1
4.193122760E0,-7.298137665E1,-8.167383194E0,-2.149734497E-1
4.203122708E0,-7.279005432E1,-8.176239014E0,-3.304901123E-1
4.213155729E0,-7.269594574E1,-8.243149757E0,-2.935943604E-1
4.223230365E0,-7.260016632E1,-8.151365280E0,-1.592941284E-1
4.233354740E0,-7.269827271E1,-8.280087471E0,-2.684020996E-2
4.243448073E0,-7.275550079E1,-8.352432251E0,-1.801681519E-1
4.253554948E0,-7.262258148E1,-8.434628487E0,-2.772445679E-1
4.263670781E0,-7.250771332E1,-8.411918640E0,-2.965850830E-1
4.273770208E0,-7.235764313E1,-8.599795341E0,-3.377990723E-1
4.283864427E0,-7.225876617E1,-8.417989731E0,-4.695968628E-1
4.293122708E0,-7.220036316E1,-8.414541245E0,-6.416015625E-1
4.303122760E0,-7.197306824E1,-8.563427925E0,-7.399520874E-1
4.313122708E0,-7.195500946E1,-8.668334007E0,-8.176879883E-1
4.323122813E0,-7.189931488E1,-8.719628334E0,-7.040710449E-1
4.333122708E0,-7.193772888E1,-8.756431580E0,-7.425231934E-1
4.343122708E0,-7.185923004E1,-8.611495972E0,-7.601699829E-1
4.353122760E0,-7.183950806E1,-8.557705879E0,-7.405014038E-1
4.363122708E0,-7.199626160E1,-8.794936180E0,-6.282119751E-1
4.373122708E0,-7.205119324E1,-8.638139725E0,-6.259994507E-1
4.383122760E0,-7.203081512E1,-8.618741989E0,-7.785415649E-1
4.393122656E0,-7.195191956E1,-8.508420944E0,-9.302215576E-1
4.403122760E0,-7.200710297E1,-8.421737671E0,-1.043403625E0
4.413122813E0,-7.169667816E1,-8.107190132E0,-1.155448914E0
4.423122708E0,-7.184622955E1,-7.971289635E0,-1.305747986E0
4.433122760E0,-7.190102386E1,-7.849328518E0,-1.399406433E0
4.443122708E0,-7.172544098E1,-7.681394100E0,-1.627166748E0
4.453202188E0,-7.153348541E1,-7.549911499E0,-1.530990601E0
4.463312448E0,-7.158905792E1,-7.446087360E0,-1.548522949E0
4.473387448E0,-7.154665375E1,-7.196177959E0,-1.641036987E0
4.483491250E0,-7.124110413E1,-7.252769470E0,-1.834030151E0
4.493614167E0,-7.141308594E1,-7.225401878E0,-1.718368530E0
4.503710833E0,-7.133792114E1,-7.345439434E0,-1.815643311E0
4.513816563E0,-7.135481262E1,-7.239537239E0,-1.909675598E0
4.523122760E0,-7.126173401E1,-7.272387505E0,-1.643310547E0
4.533122760E0,-7.143370819E1,-7.332385540E0,-1.719604492E0
4.543122708E0,-7.133998871E1,-7.382155418E0,-1.587059021E0
4.553122760E0,-7.119004822E1,-7.535196781E0,-1.532409668E0
4.563122760E0,-7.126495361E1,-7.414937973E0,-1.473304749E0
4.573122708E0,-7.105686951E1,-7.599699020E0,-1.629272461E0
4.583122760E0,-7.096108246E1,-7.542860031E0,-1.571746826E0
4.593122760E0,-7.056399536E1,-7.825833321E0,-1.691642761E0
4.603122760E0,-7.039033508E1,-7.799343109E0,-1.940246582E0
4.613122760E0,-7.000975037E1,-7.958609581E0,-2.173042297E0
4.623122865E0,-7.017979431E1,-7.947055817E0,-2.382057190E0
4.633122708E0,-7.004726410E1,-7.994637489E0,-2.345092773E0
4.643122760E0,-6.997158051E1,-8.079286575E0,-2.441932678E0
4.653122656E0,-6.997093201E1,-8.078733444E0,-2.537361145E0
4.663122813E0,-6.987411499E1,-8.003536224E0,-2.594131470E0
4.673122760E0,-7.002612305E1,-7.904684544E0,-2.458587646E0
4.683159740E0,-6.995121765E1,-7.955050468E0,-2.364135742E0
4.693218073E0,-6.992982483E1,-7.847403049E0,-2.477409363E0
4.703343385E0,-6.992557526E1,-7.634075165E0,-2.646545410E0
4.713444688E0,-6.988766479E1,-7.754973412E0,-2.877265930E0
4.723535052E0,-6.977395630E1,-7.768205166E0,-2.801612854E0
4.733659583E0,-6.956407928E1,-7.706793308E0,-2.687309265E0
4.743749375E0,-6.946842194E1,-7.702484608E0,-2.725875854E0
4.753862448E0,-6.954216766E1,-7.616176605E0,-2.915321350E0
4.763122708E0,-6.965663910E1,-7.673501015E0,-3.030021667E0
4.773122708E0,-6.971452332E1,-7.676506519E0,-2.934356689E0
4.783122760E0,-6.939530945E1,-7.981550217E0,-2.863304138E0
4.793122813E0,-6.948787689E1,-7.808472633E0,-2.898887634E0
4.803122708E0,-6.931436157E1,-7.694727898E0,-2.936454773E0
4.813122760E0,-6.921766663E1,-7.689534187E0,-3.127700806E0
4.823122813E0,-6.910177612E1,-7.578573227E0,-3.107772827E0
4.833122708E0,-6.885489655E1,-7.551468372E0,-2.898635864E0
4.843122708E0,-6.879533386E1,-7.512078285E0,-3.165634155E0
4.853122708E0,-6.873654938E1,-7.420932770E0,-3.202941895E0
4.863122813E0,-6.857967377E1,-7.148645401E0,-3.257537842E0
4.873122760E0,-6.838578796E1,-6.928137779E0,-3.255691528E0
4.883122708E0,-6.834774780E1,-7.013978958E0,-3.428718567E0
4.893122760E0,-6.842227173E1,-6.858442307E0,-3.350090027E0
4.903122760E0,-6.848247528E1,-7.020697117E0,-3.256401062E0
4.913122708E0,-6.855685425E1,-7.004834652E0,-3.503982544E0
4.923189115E0,-6.830741119E1,-6.800786018E0,-3.292648315E0
4.933277135E0,-6.821122742E1,-6.848453999E0,-3.522727966E0
4.943386719E0,-6.838372040E1,-6.908894539E0,-3.522674561E0
4.953477760E0,-6.834941101E1,-7.172675133E0,-3.526123047E0
4.963593698E0,-6.824720001E1,-6.743369579E0,-3.616676331E0
4.973704740E0,-6.805960846E1,-7.000057220E0,-3.716178894E0
4.983794427E0,-6.790915680E1,-7.082763195E0,-3.584304810E0
4.993122813E0,-6.749273682E1,-7.294805050E0,-3.588890076E0
5.003122760E0,-6.760939789E1,-7.441375732E0,-3.571090698E0
5.013122760E0,-6.770751190E1,-7.482732773E0,-3.246681213E0
5.023122760E0,-6.748047638E1,-7.631840229E0,-3.306854248E0
5.033122760E0,-6.740377045E1,-7.610764980E0,-3.326034546E0
5.043122760E0,-6.739035034E1,-7.929331303E0,-3.177375793E0
5.053122760E0,-6.755769348E1,-7.688303947E0,-3.288108826E0
5.063122865E0,-6.747492981E1,-7.469824791E0,-3.782020569E0
5.073122760E0,-6.754573059E1,-7.083929062E0,-3.757797241E0
5.083122708E0,-6.740856171E1,-6.952797413E0,-4.024009705E0
5.093122760E0,-6.688785553E1,-6.733763695E0,-4.424522400E0
5.103122760E0,-6.671472931E1,-6.602877617E0,-4.366439819E0
5.113122708E0,-6.650588226E1,-6.612242699E0,-4.253013611E0
5.123122760E0,-6.640559387E1,-6.306908607E0,-4.326019287E0
5.133122708E0,-6.596804047E1,-6.359105110E0,-4.290534973E0
5.143122760E0,-6.589120483E1,-6.372865677E0,-4.405586243E0
5.153158333E0,-6.581398010E1,-6.316401482E0,-4.424331665E0
5.163207917E0,-6.558656311E1,-6.395284653E0,-4.388198853E0
5.173309896E0,-6.566725922E1,-6.611993790E0,-4.199661255E0
5.183417344E0,-6.549450684E1,-6.586277962E0,-4.314666748E0
5.193523854E0,-6.524273682E1,-6.415184021E0,-4.523658752E0
5.203636406E0,-6.524838257E1,-6.804460526E0,-4.528488159E0
5.213738698E0,-6.517154694E1,-6.818221092E0,-4.643539429E0
5.223840417E0,-6.501878357E1,-6.706731796E0,-4.432907104E0
5.233122760E0,-6.480735016E1,-6.748831272E0,-4.777969360E0
5.243122760E0,-6.472935486E1,-6.639284134E0,-4.796051025E0
5.253122708E0,-6.461192322E1,-6.439630508E0,-4.813194275E0
5.263122760E0,-6.466568756E1,-6.264365196E0,-4.944366455E0
5.273122760E0,-6.485507965E1,-6.114065170E0,-4.808006287E0
5.283122708E0,-6.473558044E1,-5.877695084E0,-5.053741455E0
5.293122708E0,-6.481138611E1,-5.863049507E0,-5.091377258E0
5.303122708E0,-6.475221252E1,-5.771572113E0,-5.185943604E0
5.313122760E0,-6.486734772E1,-5.724610329E0,-4.974868774E0
5.323122760E0,-6.496519470E1,-5.853111744E0,-4.880584717E0
5.333122760E0,-6.494596863E1,-5.957022667E0,-5.130096436E0
5.343122760E0,-6.509784698E1,-5.858059883E0,-5.013641357E0
5.353122708E0,-6.492636108E1,-6.043128014E0,-5.398475647E0
5.363122813E0,-6.481086731E1,-5.880079746E0,-5.206115723E0
5.373122760E0,-6.494262695E1,-5.761941910E0,-5.204025269E0
5.383122656E0,-6.490394592E1,-5.812283516E0,-5.395698547E0
5.393170417E0,-6.473349762E1,-6.015709877E0,-5.666236877E0
5.403244635E0,-6.461489105E1,-5.867479801E0,-5.970321655E0
5.413353490E0,-6.450016022E1,-5.757514954E0,-5.778625488E0
5.423468281E0,-6.409896088E1,-5.757377625E0,-5.895011902E0
5.433570469E0,-6.411676788E1,-5.599830627E0,-5.740272522E0
5.443665208E0,-6.424980164E1,-5.692476273E0,-6.008018494E0
5.453785573E0,-6.392517853E1,-5.678358078E0,-6.047531128E0
5.463122813E0,-6.371414185E1,-5.598477364E0,-6.066604614E0
5.473122760E0,-6.369404602E1,-5.439516544E0,-5.873855591E0
5.483122760E0,-6.371506500E1,-5.459466457E0,-5.625885010E0
5.493122760E0,-6.355945587E1,-5.397962570E0,-5.950309753E0
5.503122813E0,-6.371517944E1,-5.581889153E0,-5.875534058E0
5.513122760E0,-6.369878387E1,-5.897911072E0,-6.165847778E0
5.523122813E0,-6.337404633E1,-5.796315670E0,-6.032485962E0
5.533122760E0,-6.322577667E1,-6.055633545E0,-5.960067749E0
5.543122760E0,-6.309401703E1,-6.173771858E0,-5.962158203E0
5.553122708E0,-6.289872360E1,-5.829735756E0,-5.901519775E0
5.563122708E0,-6.270521927E1,-5.696925640E0,-6.034370422E0
5.573122813E0,-6.287733459E1,-5.652195930E0,-5.861236572E0
5.583122760E0,-6.278025436E1,-5.611723900E0,-6.032958984E0
5.593122813E0,-6.258998108E1,-5.516625881E0,-5.765449524E0
5.603122813E0,-6.258946609E1,-5.481237411E0,-5.765014648E0
5.613122760E0,-6.256665039E1,-5.337426662E0,-6.011451721E0
5.623129323E0,-6.283596802E1,-5.350752354E0,-5.685890198E0
5.633215833E0,-6.293586349E1,-5.690701485E0,-5.746917725E0
5.643289740E0,-6.297042084E1,-5.497034073E0,-5.858863831E0
5.653402344E0,-6.281777191E1,-5.560386658E0,-6.013053894E0
5.663506719E0,-6.285490417E1,-5.508717537E0,-6.050407410E0
5.673614844E0,-6.300124359E1,-5.142901421E0,-6.178771973E0
5.683730938E0,-6.315464401E1,-5.307363510E0,-6.409141541E0
5.693842813E0,-6.330728912E1,-5.244010925E0,-6.254951477E0
5.703122813E0,-6.322864532E1,-5.221276760E0,-6.560417175E0
5.713122760E0,-6.303527451E1,-5.053631306E0,-6.597404480E0
5.723122760E0,-6.284897614E1,-5.293951988E0,-6.467666626E0
5.733122708E0,-6.277111053E1,-5.219461918E0,-6.543449402E0
5.743122760E0,-6.277278900E1,-5.273319244E0,-6.410507202E0
5.753122708E0,-6.266100311E1,-5.445468903E0,-6.394088745E0
5.763122760E0,-6.239389038E1,-5.381604195E0,-6.280021667E0
5.773122708E0,-6.216403961E1,-5.248708248E0,-6.145828247E0
5.783122656E0,-6.199399567E1,-5.295207977E0,-6.013595581E0
5.793122708E0,-6.199399567E1,-5.295207977E0,-6.013595581E0
5.803122708E0,-6.222435760E1,-5.480966568E0,-6.186614990E0
5.813122760E0,-6.251120758E1,-5.493782043E0,-6.090003967E0
5.823122813E0,-6.235560226E1,-5.362385750E0,-6.260871887E0
5.833122760E0,-6.220463943E1,-5.409703255E0,-6.128562927E0
5.843122760E0,-6.220554352E1,-5.445424080E0,-6.071746826E0
5.853122760E0,-6.222217178E1,-5.374247074E0,-6.280731201E0
5.863163542E0,-6.222087097E1,-5.443033218E0,-6.625152588E0
5.873233438E0,-6.222445679E1,-5.778120041E0,-6.820175171E0
5.883362656E0,-6.195502472E1,-5.589952469E0,-6.780914307E0
5.893460469E0,-6.180534744E1,-5.725741863E0,-6.649703979E0
5.903562135E0,-6.180986023E1,-5.869399071E0,-6.288833618E0
5.913654063E0,-6.163877487E1,-5.984906197E0,-6.462844849E0
5.923763594E0,-6.169781494E1,-6.076272964E0,-6.387359619E0
5.933880677E0,-6.183161926E1,-6.222002029E0,-6.655761719E0
5.943122760E0,-6.188668060E1,-6.030369282E0,-6.557685852E0
5.953122656E0,-6.165502548E1,-5.808558464E0,-6.498741150E0
5.963122760E0,-6.167628860E1,-5.968514919E0,-6.519721985E0
5.973122760E0,-6.165759277E1,-6.020448685E0,-6.577713013E0
5.983122760E0,-6.152338028E1,-6.049118996E0,-6.750473022E0
5.993122813E0,-6.177065659E1,-5.954244137E0,-6.633621216E0
6.003122760E0,-6.184517670E1,-5.833653450E0,-6.631774902E0
6.013122708E0,-6.182713318E1,-5.851194382E0,-6.517562866E0
6.023122708E0,-6.182918549E1,-5.992749214E0,-6.519317627E0
6.033122656E0,-6.208134460E1,-6.199120998E0,-6.329849243E0
6.043122760E0,-6.238380432E1,-5.965143204E0,-6.211006165E0
6.053122760E0,-6.232399368E1,-5.820693493E0,-6.285827637E0
6.063122813E0,-6.222768784E1,-5.815831661E0,-6.419822693E0
6.073122760E0,-6.203430939E1,-5.718078613E0,-6.610366821E0
6.083122813E0,-6.209101868E1,-5.842400551E0,-6.955207825E0
6.093122708E0,-6.209501648E1,-5.968141556E0,-6.632286072E0
6.103201823E0,-6.201870728E1,-5.877506256E0,-6.440650940E0
6.113278333E0,-6.199333191E1,-5.469386101E0,-6.492942810E0
6.123381875E0,-6.170648193E1,-5.456570625E0,-6.589553833E0
6.133492240E0,-6.185924911E1,-5.480694294E0,-6.608230591E0
6.143596563E0,-6.210356903E1,-5.208543777E0,-6.546440125E0
6.153706823E0,-6.225968170E1,-5.392802238E0,-6.414405823E0
6.163807448E0,-6.223907089E1,-5.198452473E0,-6.221214294E0
6.173122708E0,-6.229193497E1,-4.987466335E0,-6.409202576E0
6.183122760E0,-6.196358490E1,-4.760461807E0,-6.541503906E0
6.193122708E0,-6.185295486E1,-5.073391914E0,-6.660438538E0
6.203122813E0,-6.194680023E1,-5.076151848E0,-6.889068604E0
6.213122760E0,-6.169812393E1,-4.995078564E0,-6.831954956E0
6.223122708E0,-6.145418549E1,-5.319980621E0,-6.951660156E0
6.233122708E0,-6.105106735E1,-5.143453121E0,-6.970428467E0
6.243122708E0,-6.095308304E1,-5.102206707E0,-7.275756836E0
6.253122708E0,-6.062846375E1,-5.088088036E0,-7.315269470E0
6.263122760E0,-6.084232330E1,-5.380080223E0,-7.336997986E0
6.273122760E0,-6.068518829E1,-5.055151939E0,-7.314590454E0
6.283122760E0,-6.043663788E1,-4.991662502E0,-7.276786804E0
6.293122760E0,-6.022546387E1,-4.964090347E0,-7.430114746E0
6.303122760E0,-6.014709473E1,-4.801792145E0,-7.390281677E0
6.313122760E0,-6.027846146E1,-4.735741615E0,-7.560623169E0
6.323122760E0,-6.007102203E1,-4.868636131E0,-7.505989075E0
6.333160990E0,-6.016693878E1,-4.908112526E0,-7.506034851E0
6.343220469E0,-6.010636139E1,-4.640686989E0,-7.426635742E0
6.353323125E0,-6.024146271E1,-4.770049095E0,-7.465789795E0
6.363426458E0,-6.014516830E1,-4.642875195E0,-7.331047058E0
6.373537917E0,-6.033494568E1,-4.562799454E0,-7.290992737E0
6.383662656E0,-6.038948059E1,-4.440617085E0,-7.422821045E0
6.393754010E0,-6.027538681E1,-4.453516960E0,-7.404426575E0
6.403854740E0,-6.016027451E1,-4.308273792E0,-7.193199158E0
6.413122708E0,-5.987395477E1,-4.226008415E0,-7.059906006E0
6.423122813E0,-5.998816681E1,-4.300584793E0,-7.251167297E0
6.433122813E0,-5.993337250E1,-4.422545910E0,-7.157508850E0
6.443122813E0,-5.993104935E1,-4.368135452E0,-7.385879517E0
6.453122813E0,-5.953216934E1,-4.457355499E0,-7.350677490E0
6.463122760E0,-5.953550720E1,-4.669909477E0,-7.315139771E0
6.473122708E0,-5.972618484E1,-4.625554562E0,-7.218269348E0
6.483122708E0,-5.953485870E1,-4.686829567E0,-7.448959351E0
6.493122760E0,-5.937886429E1,-4.607521057E0,-7.792251587E0
6.503122865E0,-5.905477142E1,-4.506479263E0,-7.563461304E0
6.513122708E0,-5.916114044E1,-4.154952526E0,-7.997573853E0
6.523122760E0,-5.927613831E1,-4.142827034E0,-7.882369995E0
6.533122708E0,-5.938920593E1,-4.041676521E0,-7.861495972E0
6.543122813E0,-5.938497162E1,-3.706036568E0,-7.761901855E0
6.553122708E0,-5.936717606E1,-3.811163902E0,-7.801467896E0
6.563122760E0,-5.953825378E1,-3.765548706E0,-7.781013489E0
6.573183490E0,-5.965686035E1,-3.913778782E0,-7.476928711E0
6.583292969E0,-5.965414810E1,-3.859036446E0,-7.762557983E0
6.593369375E0,-5.942840576E1,-4.009250164E0,-7.631881714E0
6.603494063E0,-5.923966217E1,-4.125156879E0,-7.596031189E0
6.613583490E0,-5.923785019E1,-4.123608112E0,-7.863227844E0
6.623690313E0,-5.916075897E1,-4.084728241E0,-7.901275635E0
6.633798281E0,-5.898711014E1,-3.970872402E0,-7.957923889E0
6.643122813E0,-5.887211990E1,-3.895632267E0,-7.881179810E0
6.653122760E0,-5.910081100E1,-3.992586613E0,-8.110359192E0
6.663122760E0,-5.927253723E1,-3.947524548E0,-7.994476318E0
6.673122760E0,-5.931121826E1,-3.932128906E0,-7.879585266E0
6.683122813E0,-5.930967331E1,-3.843435764E0,-7.916656494E0
6.693122760E0,-5.938702774E1,-3.865063667E0,-7.802047729E0
6.703122760E0,-5.925423431E1,-3.947370529E0,-7.880035400E0
6.713122760E0,-5.925577545E1,-4.036063671E0,-7.842956543E0
6.723122760E0,-5.917688370E1,-3.890796185E0,-7.917861938E0
6.733122760E0,-5.903856659E1,-3.583937645E0,-7.971939087E0
6.743122760E0,-5.883022308E1,-3.768476963E0,-8.166076660E0
6.753122708E0,-5.884788895E1,-3.663239002E0,-8.145599365E0
6.763122760E0,-5.871458817E1,-3.657737732E0,-8.107978821E0
6.773122656E0,-5.862047577E1,-3.707175732E0,-8.032684326E0
6.783122708E0,-5.861982727E1,-3.706622601E0,-8.128112793E0
6.793122708E0,-5.861803055E1,-3.582761765E0,-8.126579285E0
6.803134531E0,-5.879244614E1,-3.784646988E0,-8.147369385E0
6.813212292E0,-5.864069748E1,-3.918666363E0,-8.321525574E0
6.823270990E0,-5.884685516E1,-3.644880772E0,-8.259895325E0
6.833415000E0,-5.863916016E1,-3.795026779E0,-8.281822205E0
6.843516354E0,-5.854721832E1,-4.090969086E0,-8.419548035E0
6.853628229E0,-5.852569962E1,-3.930791855E0,-8.436737061E0
6.863738438E0,-5.839368439E1,-4.013762474E0,-8.400215149E0
6.873843594E0,-5.845014954E1,-3.980605125E0,-8.437713623E0
6.883122760E0,-5.818508911E1,-4.075768948E0,-8.363792419E0
6.893122760E0,-5.816577148E1,-3.882525921E0,-7.979743958E0
6.903122708E0,-5.796063995E1,-4.227088928E0,-8.042251587E0
6.913122708E0,-5.795949173E1,-4.086308479E0,-7.906898499E0
6.923122813E0,-5.809062195E1,-3.845305443E0,-7.731506348E0
6.933122760E0,-5.786048508E1,-3.921865463E0,-8.096176147E0
6.943122760E0,-5.789646530E1,-3.746888638E0,-8.036567688E0
6.953122760E0,-5.784038544E1,-3.780377865E0,-7.941818237E0
6.963122813E0,-5.793167877E1,-3.483882427E0,-7.899520874E0
6.973122708E0,-5.779810333E1,-3.600471973E0,-8.168807983E0
6.983122708E0,-5.771728897E1,-3.278813839E0,-8.146087646E0
6.993122760E0,-5.752608490E1,-3.410091877E0,-8.511260986E0
7.003122760E0,-5.750186157E1,-3.125279427E0,-8.660514832E0
7.013122708E0,-5.752288055E1,-3.145229340E0,-8.412544250E0
7.023122708E0,-5.755922699E1,-3.145315647E0,-8.679588318E0
7.033122813E0,-5.721154022E1,-2.934745789E0,-8.888534546E0
7.043134635E0,-5.715364838E1,-2.984159470E0,-9.099372864E0
7.053246563E0,-5.736365509E1,-2.975789547E0,-9.041030884E0
7.063349531E0,-5.723292542E1,-3.147232056E0,-9.005607605E0
7.073460104E0,-5.754079056E1,-3.179997921E0,-8.661026001E0
7.083575365E0,-5.756475830E1,-3.464589119E0,-8.549942017E0
7.093669010E0,-5.737409210E1,-3.421578407E0,-8.454864502E0
7.103787656E0,-5.724092865E1,-3.346295357E0,-8.244598389E0
7.113122760E0,-5.730266571E1,-3.614716530E0,-8.152221680E0
7.123122760E0,-5.720843506E1,-3.541731834E0,-7.827285767E0
7.133122708E0,-5.707062912E1,-3.322681427E0,-7.996978760E0
7.143122760E0,-5.726091003E1,-3.330413818E0,-8.072532654E0
7.153122760E0,-5.698774719E1,-2.964306831E0,-8.202850342E0
7.163122708E0,-5.675556183E1,-2.899312019E0,-8.565765381E0
7.173122708E0,-5.702075195E1,-2.769312382E0,-8.543823242E0
7.183122760E0,-5.673686981E1,-2.898826122E0,-8.508590698E0
7.193122760E0,-5.673455811E1,-2.722103596E0,-8.468223572E0
7.203122760E0,-5.664017487E1,-2.876159191E0,-8.661445618E0
7.213122760E0,-5.654890060E1,-3.032869816E0,-8.396614075E0
7.223122760E0,-5.656399918E1,-2.750688076E0,-8.373939514E0
7.233122813E0,-5.651061249E1,-3.013651371E0,-8.377464294E0
7.243122760E0,-5.662973404E1,-3.179797173E0,-8.035423279E0
7.253122760E0,-5.632752991E1,-3.431468964E0,-8.154487610E0
7.263122813E0,-5.628756714E1,-3.323446274E0,-8.191497803E0
7.273130938E0,-5.632456970E1,-3.289139271E0,-8.286331177E0
7.283158542E0,-5.624554825E1,-3.143761158E0,-8.380317688E0
7.293291406E0,-5.641418457E1,-2.938786030E0,-8.376976013E0
7.303399688E0,-5.630021667E1,-3.004216194E0,-8.454666138E0
7.313506771E0,-5.639279175E1,-2.796192169E0,-8.413467407E0
7.323617135E0,-5.632732391E1,-2.297411919E0,-8.560241699E0
7.333722031E0,-5.641886902E1,-2.053556919E0,-8.594947815E0
7.343822708E0,-5.685514450E1,-1.877942562E0,-8.552551270E0
7.353122760E0,-5.674117279E1,-1.978318691E0,-8.707023621E0
7.363122760E0,-5.677934265E1,-1.875114918E0,-8.476524353E0
7.373122708E0,-5.653103638E1,-1.934158802E0,-8.669281006E0
7.383122813E0,-5.655128479E1,-1.918498993E0,-8.459037781E0
7.393122813E0,-5.643486404E1,-1.894461632E0,-8.707405090E0
7.403122917E0,-5.630257797E1,-2.064576626E0,-8.901008606E0
7.413122760E0,-5.632127380E1,-2.047589302E0,-8.919799805E0
7.423122708E0,-5.610972595E1,-1.897373676E0,-8.861656189E0
7.433122760E0,-5.605094910E1,-1.736335754E0,-8.745407104E0
7.443122813E0,-5.601163101E1,-1.698759079E0,-8.840553284E0
7.453122708E0,-5.589921570E1,-1.765516758E0,-8.689216614E0
7.463122813E0,-5.561365509E1,-1.806226730E0,-8.710144043E0
7.473122760E0,-5.568842697E1,-1.773222923E0,-8.862075806E0
7.483122656E0,-5.582340622E1,-1.815108299E0,-8.728363037E0
7.493122708E0,-5.593377304E1,-1.571849346E0,-8.801162720E0
7.503122760E0,-5.610882568E1,-1.896599293E0,-8.995254517E0
7.513124323E0,-5.603313446E1,-2.051140785E0,-9.245658875E0
7.523229896E0,-5.610584259E1,-1.946474552E0,-9.549400330E0
7.533336615E0,-5.633492279E1,-2.026287556E0,-9.682929993E0
7.543449948E0,-5.658179474E1,-2.070865631E0,-9.930458069E0
7.553552031E0,-5.650277710E1,-1.890541077E0,-9.947662354E0
7.563655573E0,-5.630888367E1,-1.792345524E0,-1.021455383E1
7.573765781E0,-5.640428162E1,-1.796432972E0,-1.021415710E1
7.583865104E0,-5.611435318E1,-1.571284771E0,-1.030813599E1
7.593122813E0,-5.609257507E1,-1.410885811E0,-1.036349487E1
7.603122708E0,-5.628415298E1,-1.384778500E0,-1.017140961E1
7.613122813E0,-5.605287170E1,-1.303084850E0,-1.036233521E1
7.623122760E0,-5.614801788E1,-1.254531860E0,-1.028494263E1
7.633122813E0,-5.617327118E1,-1.610121727E0,-1.013656616E1
7.643122708E0,-5.645832062E1,-1.499076843E0,-1.003842163E1
7.653122865E0,-5.626841354E1,-1.613987923E0,-1.017434692E1
7.663122656E0,-5.621606064E1,-1.877836227E0,-1.002519226E1
7.673122708E0,-5.646217346E1,-1.747019291E0,-1.000332642E1
7.683122813E0,-5.619453430E1,-1.752604961E0,-1.011916351E1
7.693122708E0,-5.632783508E1,-1.758106232E0,-1.015678406E1
7.703122813E0,-5.590718079E1,-1.651981354E0,-1.010015869E1
7.713122656E0,-5.565618515E1,-1.446605206E0,-1.011785126E1
7.723122760E0,-5.531480789E1,-1.503552437E0,-9.967460632E0
