Number	Name	Desig	Family	CS	Class	DiamS	DiamF	Diam	HS	HBand	H	GS	G	AlbS	AlbF	Albedo	PF	Period	PerDesc	AmpF	AmpMin	AmpMax	U	Pole	BIN	Notes
17188	1999 WC2	1999 WC2	NEA	A	S	C		1.49	M		16.5	M	0.15	A		0.20		5.0638			0.44	0.45	3	0		
17198	Gorjup	2000 AA31	FLOR	A	S	C		2.71	M		15.0	M	0.15	A		0.24		3.2430				0.12	3	0		
17215	Slivan	2000 AG238	FLOR	A	S	C		2.13	T		15.52	G	0.180	A		0.24		4.534				0.41	2	0		
17217	2000 AR243	2000 AR243	EUN	A	S	C		3.15	T		14.82	G	1.000	A		0.21		8.072				0.97	2	0		
17226	2000 CC76	2000 CC76	V	A	S	C		4.74	T		13.99	G	0.415	A		0.20		2.926				0.26	2	0		
17251	Vondracek	2000 GA127	FLOR	A	S	C		3.79	T		14.27	G	0.400	A		0.24		3.780				0.10	2	0		
17252	2000 GJ127	2000 GJ127	MB-O	A	C	D		24.60	M		11.9	M	0.15	D		0.0507		8.824			0.21	0.23	3	0		
17266	2000 KT6	2000 KT6	MB-O	A	C	C		9.59	T		13.82	G	0.720	A		0.057		6.627				0.20	2	0		
17267	2000 KY48	2000 KY48	MB-O	A	C	C		7.46	T		14.36	G	1.000	A		0.057		4.149				0.26	2	0		
17269	Dicksmith	2000 LN1	MB-O	A	C	C		6.95	T		14.52	G	1.000	A		0.057		18.391				0.27	2	0		
17271	2000 LL2	2000 LL2	MB-M	A	S	C		10.84	T		12.94	G	0.220	A		0.10		7.506				0.26	2	0		
17274	2000 LC16	2000 LC16	NEA	S	X	D		1.40	L		16.75	M	0.15	A		0.18		16.495			0.23	0.33	3	0		
17288	2000 NZ10	2000 NZ10	FLOR	A	S	C		3.75	M		14.3	M	0.15	A		0.24		4.3				0.15	2	0		
17294	2787 P-L	2787 P-L	MB-I	A	S	C		4.43	T		14.13	G	0.455	A		0.20		4.443				0.53	2	0		
17296	3541 P-L	3541 P-L	MB-O	A	C	C		12.50	T		13.24	G	0.200	A		0.057		6.205				0.71	2	0		
17297	3560 P-L	3560 P-L	MB-O	A	C	C		17.48	T		12.51	G	0.645	A		0.057		116.765				0.74	2	0		
17299	4168 P-L	4168 P-L	MB-O	A	C	C		5.42	T		15.06	G	1.000	A		0.057		22.678				0.72	2	0		
17302	4610 P-L	4610 P-L	MB-I	A	S	C		4.29	M		14.2	M	0.15	A		0.20		5.015				0.70	2	0		
17305	Caniff	4652 P-L	HIL	A	C	C		22.16	M		12.0	M	0.15	A		0.057		16.85				0.28	2+	0		
17306	4865 P-L	4865 P-L	MB-I	A	S	C		1.60	T		16.35	G	0.470	A		0.20		3.128				0.28	2	0		
17311	6584 P-L	6584 P-L	MB-M	A	S	C		6.56	T		14.03	G	0.800	A		0.10		20.793				0.34	2	0		
17314	Aisakos	1024 T-1	TR-J	A	C	C		36.78	M		10.9	M	0.15	A		0.057		9.67				0.34	3	0		
17325	3300 T-1	3300 T-1	FLOR	A	S	C		2.35	T		15.32	G	0.270	A		0.24		6.4481			0.90	0.99	3	0		
17335	2281 T-2	2281 T-2	MB-O	A	C	C		7.31	T		14.41	G	0.655	A		0.057		4.225				0.57	2	0		
17347	3449 T-3	3449 T-3	MB-O	A	C	C		12.75	M		13.2	M	0.15	A		0.057		2.748				0.29	2	0		
17348	4166 T-3	4166 T-3	V	A	S	C		3.02	T		14.97	G	0.460	A		0.20		3.580				0.15	2	0		
17365	1978 VF11	1978 VF11	TR-J	A	C	C		44.22	M		10.5	M	0.15	A		0.057		12.672			0.51	0.98	3	0		
17382	1981 EH11	1981 EH11	EUN	A	S	C		5.33	T		13.68	G	0.195	A		0.21		4.973				0.38	2	0		
17395	1981 EA44	1981 EA44	EUN	A	S	C		2.82	T		15.06	G	0.595	A		0.21		4.522				0.27	2	0		
17399	Andysanto	1983 RL	H	A	E	C		2.54	M		14.9	M	0.15	A		0.30		2.692				0.07	3-	0		
17405	1986 VQ2	1986 VQ2	BAP	A	C	C		5.57	T		15.0	G	0.505	A		0.057		5.076				0.42	2	0		
17408	McAdams	1987 UZ1	H	L	Sr	C		3.92	M		14.4	M	0.15	A		0.2		18.42				0.51	2	0		
17409	1988 BA4	1988 BA4	FLOR	A	S	C		2.82	T		14.91	G	0.165	A		0.24		3.849				0.21	2	0		
17416	1988 RR10	1988 RR10	TR-J	A	C	C		15.95	T		12.71	G	0.000	A		0.057		40.966				0.44	2	0		
17417	1988 RY10	1988 RY10	TR-J	A	C	C		21.82	T		12.03	G	0.830	A		0.057		6.724				0.48	2	0		
17418	1988 RT12	1988 RT12	TR-J	A	C	C		20.21	M		12.2	M	0.15	A		0.057		6.075				0.12	2	0		
17419	1988 RH13	1988 RH13	TR-J	A	C	C		30.59	M		11.3	M	0.15	A		0.057		19.233				0.26	2	0		
17428	Charleroi	1989 DL	HIL	A	C	C		29.21	M		11.4	M	0.15	A		0.057		6.034			0.12	0.19	3	1		
17432	1989 SR	1989 SR	MB-O	A	C	C		11.93	T		13.34	G	0.910	A		0.057		4.089				0.37	2	0		
17438	Quasimodo	1989 SQ4	FLOR	A	S	C		2.48	T		15.2	G	0.815	A		0.24		3.010				0.28	2	0		
17447	Heindl	1990 HE	H	A	E	C		2.92	M		14.6	M	0.15	A		0.30		2.569				0.18	3	0		
17452	Amurreka	1990 QE10	MB-O	A	C	C		6.48	T		14.67	G	1.000	A		0.057		12.772				0.61	2	0		
17457	1990 SC11	1990 SC11	FLOR	A	S	C		2.45	T		15.22	G	0.340	A		0.24		4.157				0.18	2	0		
17458	Dick	1990 TP7	MB-O	A	C	C		9.67	M		13.8	M	0.15	A		0.057		5.88				0.88	2	0		
17469	1991 BT	1991 BT	V	A	S	C		6.03	T		13.46	G	0.195	A		0.20		17.172				0.23	2	0		
17470	Mitsuhashi	1991 BX	MB-O	A	C	L		11.56	L		13.28	L	0.12	L		0.0644		12.6				0.68	2-	0		
17479	1991 PV9	1991 PV9	EUN	A	S	L		6.29	L		13.64	L	0.24	L		0.1564		3.146			0.31	0.34	2+	0		
17492	Hippasos	1991 XG1	TR-J	A	C	C		53.16	M		10.1	M	0.15	A		0.057		17.699			0.21	0.40	3-	0		
17495	1992 DY	1992 DY	FLOR	A	S	C		3.80	T		14.27	G	0.335	A		0.24		84.796				0.60	2	0		
17509	Ikumadan	1992 JR	MB-I	A	S	C		4.30	M		14.2	M	0.15	A		0.20		5.788				0.40	3	0		
17511	1992 QN	1992 QN	NEA	S	X	C		1.09	M		17.3	M	0.15	A		0.18		5.9902			0.79	1.10	3	1		
17519	Pritsak	1992 YE2	EUN	A	S	C		6.53	T		13.24	G	0.405	A		0.21		5.727				0.23	2	0		
17535	1993 FF40	1993 FF40	EOS	A	S	C		5.01	T		14.25	G	0.925	A		0.14		3.602				0.37	2	0		
17543	Sosva	1993 PA3	MB-O	A	C	C		13.03	T		13.15	G	0.520	A		0.057		7.582			0.37	0.43	2	0		
17556	Pierofrancesca	1993 WB	FLOR	A	S	C		3.12	M		14.7	M	0.15	A		0.24		9.17				0.70	3	0		
17567	Hoshinoyakata	1994 GP	MB-O	A	C	C		12.42	T		13.26	G	0.885	A		0.057		19.882				0.40	2	1		
17568	1994 GT8	1994 GT8	MB-M	A	S	C		7.61	T		13.71	G	0.410	A		0.10		3.165				0.26	2	0		
17573	1994 PJ13	1994 PJ13	THM	A	C	C		7.56	T		13.97	G	1.000	A		0.08		4.931			0.19	0.20	2	0		
17574	1994 PT13	1994 PT13	EOS	A	S	C		5.49	T		14.06	G	0.635	A		0.14		2.663				0.32	2	0		
17583	1994 WV2	1994 WV2	FLOR	A	S	C		3.18	T		14.66	G	0.360	A		0.24		4.279				0.23	2	0		
17590	1995 CG	1995 CG	H	A	E	C		2.79	M		14.7	M	0.15	A		0.30		49.6			0.40	0.55	2	0		
17591	1995 DG	1995 DG	MB-O	A	C	C		13.88	T		13.02	G	0.710	A		0.057		6.558				0.37	2	0		
17592	1995 DR	1995 DR	V	A	S	C		2.46	T		15.41	L	0.15	A		0.20		3.25				0.10	2	0		
17593	1995 DV	1995 DV	MB-I	A	S	C		2.65	T		15.25	L	0.15	A		0.20		3.62				0.21	2	0		
17599	1995 ON4	1995 ON4	MB-I	A	S	C		2.89	T		15.06	G	0.355	A		0.20		3.252			0.17	0.18	2	0		
17605	1995 SR26	1995 SR26	KOR	A	S	C		3.31	T		14.57	G	0.880	A		0.24		6.319				0.58	2	0		
17606	Wumengchao	1995 ST53	MB-M	A	SC	C		6.36	M		14.1	M	0.15	A		0.10		11.32				0.56	2	0		
17609	1995 UR	1995 UR	PHO	A	S	C		3.52	T		14.48	G	1.000	A		0.23		6.545				0.55	2	0		
17610	1995 UJ1	1995 UJ1	MB-O	A	C	C		12.50	T		13.24	G	0.580	A		0.057		5.93				0.97	2	1		
17619	1995 VT	1995 VT	MB-O	A	C	C		15.29	T		12.81	G	0.660	A		0.057		3.475				0.40	2	0		
17622	1995 WW2	1995 WW2	MB-O	A	C	C		9.20	T		13.91	G	1.000	A		0.057		6.917				0.63	2	0		
17626	1996 AG2	1996 AG2	MB-O	A	C	C		16.09	T		12.69	G	1.000	A		0.057		5.716				0.25	2	0		
17627	Humptydumpty	1996 BM3	THM	A	C	C		9.22	T		13.54	G	1.000	A		0.08		42.462				0.31	2	0		
17645	Inarimori	1996 TR14	MB-O	A	C	C		12.33	T		13.27	G	0.200	A		0.057		137.351				0.69	2	0		
17652	Nepoti	1996 VQ1	MB-M	A	S	C		5.75	T		14.32	G	0.895	A		0.10		13.004				0.26	2	0		
17655	1996 VL3	1996 VL3	MB-M	A	S	C		5.26	T		14.51	G	0.910	A		0.10		4.841				0.31	2	0		
17656	Hayabusa	1996 VL4	MB-O	A	C	C		5.63	T		14.98	G	0.635	A		0.057		6.119				0.26	2	0		
17657	Himawari	1996 VO4	H	A	C	D		9.03	M		15.0	M	0.15	D		0.0217		5.507				0.53	3	0		
17663	1996 VK30	1996 VK30	MB-M	A	S	C		4.85	T		14.69	G	0.550	A		0.10		34.062				0.17	2	0		
17664	1996 VP30	1996 VP30	MB-I	A	S	C		5.66	M		13.6	M	0.15	A		0.20		3.675				0.20	3	0		
17681	Tweedledum	1997 AQ6	H	A	E	C		2.90	M		14.3	M	0.15	A		0.4		75.2				0.90	3	0		T0
17682	1997 AR12	1997 AR12	EOS	A	S	C		6.24	T		13.78	G	1.000	A		0.14		21.079				0.25	2	0		
17683	Kanagawa	1997 AR16	MB-O	A	C	D		22.09	M		12.7	M	0.15	D		0.0301		5.895				0.4	3	0		
17685	1997 AJ19	1997 AJ19	MB-O	A	C	C		7.44	T		14.37	L	0.15	A		0.057		5.30				0.59	2	0		
17689	1997 CS	1997 CS	EOS	A	S	C		8.33	T		13.15	G	0.000	A		0.14		137.105				0.46	2	0		
17690	1997 CY2	1997 CY2	MB-O	A	C	C		8.82	M		14	M	0.15	A		0.057	>	20.		>		0.5	2	0		
17694	Jiranek	1997 ET1	KOR	A	S	C		4.07	T		14.12	G	0.705	A		0.24		4.65				0.33	2	0		
17699	1997 GX7	1997 GX7	THM	A	C	C		8.16	M		13.8	M	0.15	A		0.08		8.909				0.27	2	0		
17702	Krystofharant	1997 JD	MB-O	A	C	C		8.39	T		14.11	G	0.970	A		0.057		2.521			0.15	0.18	2	0		
17715	1997 WZ39	1997 WZ39	MB-I	A	S	C		3.74	M		14.5	M	0.15	A		0.20		6.161				1.04	3-	0		
17722	1997 YT1	1997 YT1	MB-I	A	S	C		5.41	M		13.7	M	0.15	A		0.20		8.6387				0.36	3-	0		
17723	1997 YA4	1997 YA4	FLOR	A	S	C		2.98	M		14.8	M	0.15	A		0.24		8.282				0.11	2	0		
17730	1998 AS4	1998 AS4	MB-I	A	S	C		7.13	M		13.1	M	0.15	A		0.20		8.1214				0.50	3	0		
17731	1998 AD10	1998 AD10	FLOR	A	S	C		2.19	T		15.47	G	0.050	A		0.24		4.721				0.12	2	0		
17736	1998 BA12	1998 BA12	MB-M	A	SC	C		5.96	T		14.24	L	0.15	A		0.10		3.04				0.15	2	0		
17738	1998 BS15	1998 BS15	FLOR	A	S	C		6.50	M		13.3	M	0.15	A		0.20		4.235				0.10	3	0		
17753	1998 DZ5	1998 DZ5	MB-I	A	S	C		3.57	T		14.6	G	0.270	A		0.20		7.867			0.79	0.93	2	0		
17770	Baume	1998 EU11	MB-I	A	S	C		6.50	M		13.3	M	0.15	A		0.20		3.263			0.20	0.35	2	0		
17779	Migomueller	1998 FK12	MB-O	A	C	C		9.51	T		13.84	G	0.340	A		0.057		6.514				0.40	2	0		
17792	1998 FR56	1998 FR56	MB-I	A	S	C		3.74	T		14.5	G	0.945	A		0.20		13.934				0.50	2	0		
17814	1998 FH113	1998 FH113	EOS	A	S	C		13.50	M		12.1	M	0.15	A		0.14		9.22			0.39	0.80	3-	0		
17821	Bolsche	1998 FC127	FLOR	A	S	C		2.10	T		15.55	G	0.250	A		0.24		5.934				0.32	2	0		
17822	1998 FM135	1998 FM135	MB-O	A	C	C		10.61	M		13.6	M	0.15	A		0.057		4.613				0.28	2+	0		
17823	Bartels	1998 GA	NYSA	A	S	C		3.49	M		14.6	M	0.15	A		0.21		3.800				0.20	2	0		
17834	1998 HL43	1998 HL43	EOS	A	S	C		7.81	T		13.29	G	0.365	A		0.14		21.265			0.64	0.69	2	0		
17839	1998 HN95	1998 HN95	MB-O	A	C	C		14.08	T		12.99	G	0.935	A		0.057		7.141				0.30	2	0		
17845	1998 HY112	1998 HY112	MB-O	A	C	C		13.98	M		13.0	M	0.15	A		0.057		6.6				0.48	2	0		
17847	1998 HQ115	1998 HQ115	MB-M	A	S	C		5.31	T		14.49	G	1.000	A		0.10		289.840				0.64	2	0		
17848	1998 HR133	1998 HR133	MB-O	A	C	C		9.67	M		13.8	M	0.15	A		0.057		6.94			0.37	0.51	2+	0		
17860	Roig	1998 KQ4	FLOR	A	S	C		3.75	M		14.3	M	0.15	A		0.24		2.964			0.12	0.16	2	0		
17864	1998 KK38	1998 KK38	EOS	A	S	C		10.73	M		12.6	M	0.15	A		0.14		6.56			0.17	0.23	2	0		
17868	1998 KW46	1998 KW46	MB-O	A	C	C		13.17	T		13.13	G	0.680	A		0.057		4.681				0.47	2	0		
17869	Descamps	1998 MA14	V	A	S	C		2.47	T		15.41	G	0.315	A		0.20		11.934				0.43	2	0		
17874	1998 YM3	1998 YM3	TR-J	A	C	C		25.44	M		11.7	M	0.15	A		0.057		9.81				0.18	2-	0		
17878	1999 AR25	1999 AR25	FLOR	A	S	C		2.71	M		15	M	0.15	A		0.24	>	20.		>		0.3	2	0		
17894	1999 FP	1999 FP	MB-O	A	C	C		8.06	T		14.2	G	0.715	A		0.057		9.960				0.67	2	0		
17901	1999 FT25	1999 FT25	MB-O	A	C	C		7.83	T		14.26	L	0.15	A		0.057		9.70				0.46	2	0		
17915	1999 GU	1999 GU	MB-I	A	S	C		2.25	M		15.6	M	0.15	A		0.20		3.580				0.25	2+	0		
17919	Licandro	1999 GC8	MB-I	A	S	C		3.28	T		14.78	G	0.280	A		0.20		2.897				0.09	2	0		
17924	1999 GA17	1999 GA17	NYSA	A	S	C		4.10	M		14.3	M	0.15	A		0.20		6.67				0.68	2	0		
17926	Jameswu	1999 GA18	FLOR	A	S	C		2.77	T		14.95	G	0.275	A		0.24		5.343				0.18	2	0		
17929	1999 GQ21	1999 GQ21	EUN	A	S	C		4.93	T		13.85	G	0.530	A		0.21		4.443				0.71	2	0		
17938	Tamsendrew	1999 HW6	MB-I	A	S	L		3.23	L		14.87	L	0.24	L		0.1902		2.642				0.17	2+	0		
17939	1999 HH8	1999 HH8	MB-I	A	S	C		5.93	M		13.5	M	0.15	A		0.20		5.10				0.26	2	0		
17944	1999 JF7	1999 JF7	MB-I	A	S	C		3.85	T		14.44	L	0.15	A		0.20		6.62				0.27	2	0		
17974	1999 JL52	1999 JL52	BAP	A	C	C		7.01	T		14.5	G	0.350	A		0.057		6.834				0.69	2	0		
17981	1999 JZ56	1999 JZ56	MB-O	A	C	C		10.62	T		13.6	G	0.410	A		0.057		3.134				0.56	2	0		
17989	1999 JE64	1999 JE64	MB-O	A	C	C		14.64	M		12.9	M	0.15	A		0.057		5.432				0.25	2+	0		
18007	1999 JK97	1999 JK97	EUN	A	S	C		5.53	M		13.6	M	0.15	A		0.21		4.447				0.15	2+	0		
18008	1999 JV99	1999 JV99	MB-O	A	C	C		10.62	T		13.6	G	0.405	A		0.057		4.708				0.22	2	0		
18017	1999 JC124	1999 JC124	MB-O	A	C	C		11.63	M		13.4	M	0.15	A		0.057		3.0300				0.18	3	0		
18018	1999 JR125	1999 JR125	FLOR	A	S	C		2.98	T		14.8	G	0.295	A		0.24		5.608				0.77	2	0		
18031	1999 LO14	1999 LO14	EUN	A	S	C		4.17	T		14.21	L	0.15	A		0.21		17.78				0.27	2	0		
18035	1999 NJ7	1999 NJ7	MB-I	A	S	C		4.09	T		14.3	G	0.200	A		0.20		4.293			0.12	0.16	2	0		
18042	1999 RF27	1999 RF27	MB-M	A	S	C		8.78	M		13.4	M	0.15	A		0.10		7.2998				0.64	3	0		
18046	1999 RN116	1999 RN116	TR-J	A	C	C		46.30	M		10.4	M	0.15	A		0.057		36.00				0.13	2-	0		
18047	1999 RP145	1999 RP145	MB-O	A	C	C		14.14	T		12.98	G	0.910	A		0.057		11.628			0.25	0.26	2	0		
18058	1999 XY129	1999 XY129	TR-J	A	C	C		18.30	T		12.42	G	0.200	A		0.057		374.846				0.58	2	0		
18060	1999 XJ156	1999 XJ156	TR-J	A	C	C		29.36	T		11.39	G	0.200	A		0.057		15.50			0.48	0.50	2+	0		
18062	1999 XY187	1999 XY187	TR-J	A	C	C		36.78	M		10.9	M	0.15	A		0.057		9.773			0.45	0.57	3	0		
18073	2000 CB82	2000 CB82	MB-I	A	S	C		1.62	T		16.32	G	0.420	A		0.20		5.763			0.26	0.38	2	0		
18079	Lion-Stoppato	2000 FJ63	MB-O	A	C	C		8.81	T		14.0	G	0.665	A		0.057		4.09			0.39	0.43	3-	0		
18081	2000 GB126	2000 GB126	PHO	A	S	C		8.37	M		12.6	M	0.15	A		0.23		8.284				0.32	3	0		
18082	2000 GB136	2000 GB136	FLOR	A	S	C		3.36	T		14.53	G	0.235	A		0.24		11.94				0.73	2	0		
18096	2000 LM16	2000 LM16	MB-I	A	C	L		7.30	L		13.96	L	0.12	L		0.0864		86.				0.18	2-	0		T0
18108	2000 NT5	2000 NT5	MB-I	A	S	C		9.40	M		12.5	M	0.15	A		0.20		2.910				0.15	3	0		
18109	2000 NG11	2000 NG11	NEA	A	C	D		1.11	L		17.18	L	0.04	A		0.20		4.25			0.77	1.13	3	0		
18125	Brianwilson	2000 OF	THM	A	C	C		6.94	T		14.15	G	0.200	A		0.08		3.188				0.18	2	0		
18126	2000 OU3	2000 OU3	MB-O	A	C	C		7.51	T		14.35	G	0.995	A		0.057		31.347				0.46	2	0		
18137	2000 OU30	2000 OU30	TR-J	A	C	C		35.12	M		11.0	M	0.15	A		0.057		16.20			0.20	0.30	3	0		
18144	2000 OO48	2000 OO48	EUN	A	S	C		4.39	M		14.1	M	0.15	A		0.21		3.10			0.24	0.30	3	0		
18164	2000 PA20	2000 PA20	MB-O	A	C	C		12.18	M		13.3	M	0.15	A		0.057		4.068				0.57	2	0		
18169	Amaldi	2000 QF	MB-O	A	C	C		16.81	M		12.6	M	0.15	A		0.057		34.14				0.29	2	0		
18178	2000 QP28	2000 QP28	FLOR	A	S	C		2.31	T		15.35	G	0.340	A		0.24		2.592				0.13	2	0		
18180	Irenesun	2000 QB30	FLOR	A	S	C		2.67	T		15.03	G	0.300	A		0.24		10.306				0.41	2	0		
18181	2000 QD34	2000 QD34	MC	A	S	C		6.81	M		13.2	M	0.15	A		0.20		5.180				0.32	3	0		
18186	2000 QW50	2000 QW50	MB-O	A	C	C		8.43	M		14.1	M	0.15	A		0.057		7.30			0.39	0.57	3	0		
18188	2000 QD55	2000 QD55	MB-O	A	C	C		6.25	T		14.75	L	0.15	A		0.057		11.85				0.58	2	0		
18194	2000 QE100	2000 QE100	MB-O	A	C	C		7.56	T		14.34	G	0.200	A		0.057		16.624			0.43	0.56	2	0		
18195	2000 QG116	2000 QG116	MC	A	S	C		1.63	T		16.3	L	0.15	A		0.20		5.25				0.71	3-	0		
18201	2733 P-L	2733 P-L	MB-I	A	S	C		2.84	M		15.1	M	0.15	A		0.20		7.153			0.31	0.33	2	0		
18219	6260 P-L	6260 P-L	MB-O	A	C	D		21.16	M		12.1	M	0.15	D		0.0570		4.710			0.16	0.19	3-	0		
18228	Hyperenor	3163 T-1	TR-J	A	C	C		24.30	M		11.8	M	0.15	A		0.057		32.839				0.20	2	0		
18232	3322 T-1	3322 T-1	MB-I	A	S	C		4.16	T		14.27	G	0.790	A		0.20		10.990				0.25	2	0		
18242	Peebles	2102 T-2	MB-I	A	S	C		1.94	T		15.93	G	0.420	A		0.20		4.249				0.37	2	0		
18263	Anchialos	5167 T-2	TR-J	A	C	C		29.21	M		11.4	M	0.15	A		0.057		10.39				0.35	2	0		
18278	Drymas	4035 T-3	TR-J	A	C	C		22.81	T		11.94	G	0.000	A		0.057		28.087				0.63	2	1		
18279	4221 T-3	4221 T-3	MB-O	A	C	C		7.83	T		14.26	G	0.440	A		0.057		16.658				0.39	2	0		
18285	Vladplatonov	1972 GJ	EUN	A	S	C		6.27	T		13.33	G	1.000	A		0.21		8.103			0.51	0.81	2	0		
18301	Konyukhov	1979 QZ9	FLOR	A	S	C		5.67	M		13.4	M	0.15	A		0.24		2.6667				0.15	3-	0		
18307	1981 ER10	1981 ER10	FLOR	A	S	C		2.48	T		15.2	G	0.840	A		0.24		60.792				0.77	2	0		
18313	1981 EB23	1981 EB23	MB-I	A	S	C		3.60	T		14.58	G	0.455	A		0.20		3.168				0.26	2	0		
18323	1983 RZ2	1983 RZ2	MB-I	A	S	C		5.15	T		13.81	G	0.340	A		0.20		3.29			0.55	0.64	2	0		
18338	1989 EP2	1989 EP2	MB-O	A	C	C		7.94	T		14.23	G	0.910	A		0.057		7.108				0.55	2	0		
18348	1990 BM1	1990 BM1	PHO	A	S	C		5.53	M		13.5	M	0.15	A		0.23		7.5238			0.30	0.72	3-	0		
18349	Dafydd	1990 OV4	MB-O	A	C	C		8.31	T		14.13	G	0.785	A		0.057		13.55				0.66	2	0		
18350	1990 QJ2	1990 QJ2	FLOR	A	S	C		1.67	T		16.06	G	0.230	A		0.24		97.787				0.46	2	0		
18353	1990 QF9	1990 QF9	MB-O	A	C	C		9.51	T		13.84	G	0.780	A		0.057		18.225				0.36	2	0		
18357	1990 SR2	1990 SR2	FLOR	A	S	C		3.12	M		14.7	M	0.15	A		0.24		16.55				0.23	2	0		
18368	Flandrau	1991 GZ1	H	A	E	C		2.79	M		14.7	M	0.15	A		0.30		5.777			0.89	0.90	3	0		
18382	1992 EG22	1992 EG22	FLOR	A	S	C		2.68	T		15.02	G	0.025	A		0.24		5.883			0.28	0.31	2	0		
18392	1992 PT4	1992 PT4	MB-I	A	S	C		3.76	T		14.49	L	0.24	A		0.20		14.763				0.21	2+	0		
