"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)"
1.978544323E0,-6.633922458E-2,-6.065368652E-4,1.411004364E-2
1.983597917E0,-6.013020873E-2,1.766204834E-3,1.866044849E-2
1.988651511E0,-6.951078773E-2,-3.007888794E-3,1.486341748E-2
1.993705105E0,-6.815981865E-2,5.314826965E-3,2.182834409E-2
1.998758698E0,-5.829870701E-2,-5.417823792E-3,1.925168373E-2
2.003812292E0,-4.743868113E-2,-3.006935120E-3,2.496187203E-2
2.008865886E0,-6.518915296E-2,-1.248836517E-2,1.873902418E-2
2.013919480E0,-7.926076651E-2,-5.272865295E-3,1.959968731E-2
2.018973073E0,-6.582155824E-2,-1.948070526E-2,9.783392772E-3
2.024026667E0,-6.442564726E-2,-2.709388733E-3,-1.652347855E-2
2.029080261E0,-6.421327591E-2,3.238677979E-3,-1.288929954E-2
2.034133855E0,-4.963675141E-2,8.325576782E-4,-3.319248930E-2
2.039187448E0,-5.068936944E-2,-5.117416382E-3,-2.695614286E-2
2.044241042E0,-6.121459603E-2,8.525848389E-4,-9.064948186E-3
2.049294636E0,-7.041969895E-2,-1.577949524E-2,-1.258509699E-2
2.054348230E0,-5.706930161E-2,-9.720802307E-3,-2.552836761E-2
2.059401823E0,-6.519746780E-2,-1.439666748E-2,-1.943112165E-2
2.064455417E0,-6.128129363E-2,-1.223564148E-3,-3.123407625E-2
2.069509011E0,-6.459581852E-2,1.302337646E-2,-3.577378392E-2
2.074562605E0,-5.474925041E-2,2.225875854E-3,-5.561557412E-2
2.079616198E0,-5.677980185E-2,4.578590393E-3,-6.226615980E-2
2.084669792E0,-4.807960987E-2,-2.583503723E-3,-6.636144966E-2
2.089723386E0,-5.494436622E-2,-4.940032959E-3,-6.340821832E-2
2.094776980E0,-4.744651914E-2,6.970405579E-3,-4.961476475E-2
2.099830573E0,-4.836601019E-2,-9.710311890E-3,-3.847812489E-2
2.104884219E0,-4.211002588E-2,-7.256507874E-3,-3.452604637E-2
2.109937761E0,-4.304370284E-2,-7.629394531E-5,-3.424463794E-2
2.114991407E0,-4.750061035E-2,8.231163025E-3,-2.796711028E-2
2.120045000E0,-4.243901372E-2,3.412246704E-3,-4.785624146E-2
2.125098594E0,-3.387343884E-2,6.942749023E-3,-4.967016354E-2
2.130152188E0,-4.190754890E-2,8.072853088E-3,-4.551546648E-2
2.135205782E0,-5.229425430E-2,8.802413940E-4,-6.042097509E-2
2.140259375E0,-5.784609914E-2,-9.813308716E-3,-4.532785714E-2
2.145312969E0,-5.857303739E-2,-9.732246399E-3,-1.992152259E-2
2.150366563E0,-5.227747560E-2,-1.583099365E-4,-1.606182382E-2
2.155420157E0,-5.072209239E-2,-8.468627930E-3,-1.521651633E-3
2.160473750E0,-4.794728756E-2,2.285957336E-3,1.088866033E-3
2.165527344E0,-5.463165045E-2,1.176357269E-2,-1.536223944E-2
2.170580938E0,-4.232761264E-2,3.354072571E-3,-2.458493225E-2
2.175634532E0,-5.499413610E-2,-2.607345581E-3,-6.426764652E-3
2.180688125E0,-4.150000215E-2,-2.117156982E-4,-2.036672458E-2
2.185741719E0,-5.526971817E-2,6.915092468E-3,-6.962170824E-3
2.190795313E0,-3.819692135E-2,1.041889191E-2,9.936429560E-3
2.195848907E0,-4.261869192E-2,-1.340961456E-2,1.607281528E-2
2.200902500E0,-4.330617189E-2,-3.798484802E-3,1.979904994E-2
2.205956094E0,-5.356016755E-2,3.356933594E-3,3.054058552E-2
2.211009688E0,-5.663660169E-2,5.704879761E-3,3.880421445E-2
2.216063282E0,-5.728289485E-2,-6.211280823E-3,3.386376053E-2
2.221116875E0,-4.119890928E-2,-4.967689514E-3,3.482594714E-2
2.226170469E0,-4.545935988E-2,-1.360893250E-3,3.586782515E-2
2.231224063E0,-4.843682051E-2,1.052665710E-2,3.459049389E-2
2.236277657E0,-4.668658972E-2,5.695343018E-3,2.849986032E-2
2.241331303E0,-4.604712129E-2,9.069442749E-4,3.204559907E-2
2.246384844E0,-4.080083966E-2,6.838798523E-3,5.692911521E-2
2.251438490E0,-4.864102602E-2,4.411697388E-3,6.250707060E-2
2.256492084E0,-5.516839027E-2,9.128570557E-3,7.278952003E-2
2.261545678E0,-4.033440351E-2,-2.180767059E-2,6.379281729E-2
2.266599271E0,-4.464748502E-2,-2.565383911E-4,5.269320309E-2
2.271652865E0,-3.810480237E-2,-6.182670593E-3,4.996713623E-2
2.276706459E0,-2.688348293E-2,-1.888275146E-4,2.469291538E-2
2.281760053E0,-4.191669822E-2,-1.680183411E-2,4.005125165E-2
2.286813646E0,-4.370626807E-2,-1.546764374E-2,4.223937169E-2
2.291867240E0,-3.956067562E-2,2.473831177E-3,4.911080748E-2
2.296920834E0,-4.012227058E-2,-5.848884583E-3,5.587869138E-2
2.301974428E0,-3.481948376E-2,-6.978988647E-3,5.900141597E-2
2.307028021E0,-1.650306582E-2,8.518218994E-3,6.332831085E-2
2.312081615E0,-3.383040428E-2,1.334190369E-3,5.571770296E-2
2.317135209E0,-2.141216397E-2,4.892349243E-3,4.575188458E-2
2.322188803E0,-3.046479821E-2,-2.263069153E-3,3.713322058E-2
2.327242396E0,-2.746534348E-2,-5.794525146E-3,3.928517923E-2
2.332295990E0,-3.409335017E-2,-9.889602661E-4,3.183229268E-2
2.337349584E0,-3.937312961E-2,-3.344535828E-3,2.450204082E-2
2.342403178E0,-1.739707589E-2,-9.243011475E-3,2.908803150E-2
2.347456771E0,-2.182558179E-2,-7.973670959E-3,3.004294448E-2
2.352510365E0,-2.850058675E-2,-7.898330688E-3,3.926916048E-2
2.357563959E0,-1.481866837E-2,4.882812500E-4,3.657848015E-2
2.362617605E0,-4.287400842E-2,-1.493835449E-2,3.859845549E-2
2.367671198E0,-3.022921085E-2,-8.865356445E-3,2.523388527E-2
2.372724792E0,-2.717113495E-2,7.841110229E-3,9.556972422E-3
2.377778386E0,-1.951134205E-2,1.850128174E-3,-1.189440489E-2
2.382831980E0,-3.676822782E-2,-1.713752747E-3,-4.525940400E-3
2.387885573E0,-3.129667044E-2,1.137161255E-2,6.130526774E-3
2.392939167E0,-2.468362451E-2,-7.703781128E-3,1.668353379E-2
2.397992761E0,-1.817104220E-2,-1.692771912E-3,1.778630354E-2
2.403046355E0,-1.997694373E-2,-2.852439880E-3,1.643102989E-2
2.408099948E0,-7.522821426E-3,-5.189895630E-3,1.154048741E-2
2.413153542E0,-2.325236797E-3,1.742076874E-2,1.370960195E-2
2.418207136E0,-1.015308499E-2,7.792472839E-3,-8.226989303E-4
2.423260730E0,-2.574592829E-3,2.079677582E-2,-1.147361379E-2
2.428314323E0,-1.163285971E-2,2.831459045E-3,-1.372482628E-2
2.433367917E0,-2.294439077E-2,9.943008423E-3,-3.265243024E-2
2.438421511E0,-1.280942559E-2,3.786087036E-4,-3.476073593E-2
2.443475105E0,-5.163401365E-3,3.890991211E-4,-1.659269817E-2
2.448528698E0,-1.655912399E-2,6.334304810E-3,-1.413049363E-2
2.453582292E0,-1.128625870E-2,-2.015113831E-3,-1.174741145E-2
2.458635886E0,-9.527802467E-3,3.951072693E-3,-1.883538067E-2
2.463689480E0,-6.687670946E-3,-2.003669739E-3,-2.577253431E-2
2.468743073E0,-1.090288162E-2,-9.094238281E-3,-2.799387649E-2
2.473796667E0,-1.741170883E-2,7.616996765E-3,-2.657543682E-2
2.478850261E0,-9.621351957E-3,-4.300117493E-3,-3.705709428E-2
2.483903855E0,-1.256451011E-2,-7.807731628E-3,-4.740552232E-2
2.488957448E0,-1.192867756E-3,-4.161834717E-3,-3.745719045E-2
2.494011042E0,-1.502612233E-2,-8.862495422E-3,-2.518929169E-2
2.499064688E0,-1.434785128E-2,-7.584571838E-3,-3.324878216E-2
2.504118282E0,-1.134654880E-2,-6.317138672E-3,-2.582281455E-2
2.509171875E0,5.889743567E-3,-9.809494019E-3,-2.310013957E-2
2.514225469E0,-6.709605455E-3,-7.337570190E-3,-3.825213388E-2
2.519279063E0,-9.692132473E-3,1.050949097E-3,-5.569984019E-2
2.524332657E0,2.857744694E-3,-6.061553955E-3,-6.102501601E-2
2.529386250E0,9.067952633E-4,-8.370399475E-3,-5.438820645E-2
2.534439844E0,-1.390409470E-2,1.217842102E-3,-4.779206961E-2
2.539493438E0,-1.077035069E-2,3.602027893E-3,-3.415870294E-2
2.544547032E0,2.884835005E-3,-1.159667969E-3,-3.733412176E-2
2.549600625E0,4.615873098E-3,-2.319335938E-3,-1.794231310E-2
2.554654219E0,4.018932581E-3,-2.278327942E-3,-2.001940832E-2
2.559707813E0,-6.190687418E-3,-1.173973083E-2,-1.264261734E-2
2.564761407E0,5.082339048E-3,2.470016479E-4,-2.187118307E-2
2.569815000E0,1.499879360E-2,-2.113342285E-3,-1.565289125E-2
2.574868594E0,5.899935961E-3,8.604049683E-3,-2.603230998E-2
2.579922188E0,5.137324333E-4,4.990577698E-3,-1.624687016E-2
2.584975782E0,6.997704506E-3,1.090240479E-2,-1.354488824E-2
2.590029375E0,6.365776062E-3,3.710746765E-3,-1.208325010E-2
2.595082969E0,1.161390543E-2,4.883766174E-3,9.608494118E-3
2.600136563E0,2.573311329E-3,1.317214966E-2,2.160926908E-2
2.605190157E0,1.018184423E-2,-1.066398621E-2,2.519800514E-2
2.610243750E0,2.253583074E-2,-5.806922913E-3,2.396265045E-2
2.615297344E0,1.099988818E-2,-8.115768433E-3,3.705913574E-2
2.620350938E0,8.682012558E-4,9.779930115E-3,2.271453664E-2
2.625404584E0,-4.491299391E-3,1.090526581E-2,2.991682850E-2
2.630458178E0,5.686312914E-3,-6.970405579E-3,2.873598598E-2
2.635511771E0,1.215749979E-2,3.792762756E-3,2.876464650E-2
2.640565365E0,1.744812727E-2,2.212524414E-4,4.778727144E-2
2.645618959E0,2.373042703E-2,-1.400852203E-2,5.701965466E-2
2.650672553E0,2.413097024E-2,-2.001762390E-3,6.378377974E-2
2.655726146E0,2.099716663E-2,-5.524635315E-3,6.936498731E-2
2.660779740E0,2.260747552E-2,-1.020812988E-2,6.408139318E-2
2.665833334E0,1.107102633E-2,5.327224731E-3,5.524933338E-2
2.670886928E0,5.641669035E-3,-6.322860718E-4,4.778385162E-2
2.675940521E0,1.083537936E-2,7.699966431E-3,5.462495610E-2
2.680994115E0,1.960751414E-2,-5.402565002E-3,5.185144022E-2
2.686047709E0,2.833691239E-2,2.971649170E-3,5.632679164E-2
2.691101303E0,2.985587716E-2,5.339622498E-3,6.792116910E-2
2.696154896E0,1.827403903E-2,-6.227493286E-4,7.343972474E-2
2.701208490E0,6.773740053E-3,-1.603221893E-2,6.923158467E-2
2.706262084E0,7.345855236E-3,-6.380081177E-3,7.114567608E-2
2.711315678E0,2.917456627E-2,-1.461791992E-2,6.563602388E-2
2.716369271E0,5.773097277E-3,-3.792762756E-3,5.085827783E-2
2.721422865E0,2.295750380E-2,8.130073547E-3,4.211819917E-2
2.726476459E0,2.567815781E-2,8.081436157E-3,4.186845198E-2
2.731530053E0,3.192225099E-2,8.031845093E-3,4.149977118E-2
2.736583646E0,3.102213144E-2,1.273250580E-2,3.880487382E-2
2.741637292E0,2.177459002E-2,1.620578766E-2,5.027038231E-2
2.746690886E0,3.161245584E-2,1.842498779E-3,4.269516096E-2
2.751744480E0,3.671079874E-2,-7.647514343E-3,4.585003853E-2
2.756798073E0,4.039803147E-2,-1.634597778E-3,4.662064835E-2
2.761851667E0,3.231993318E-2,-1.600265503E-3,4.032186419E-2
2.766905261E0,4.319646955E-2,1.148605347E-2,3.276851773E-2
2.771958855E0,3.142797947E-2,3.097534180E-3,1.222135127E-2
2.777012448E0,3.165856004E-2,1.614665985E-2,2.571315272E-3
2.782066042E0,4.264646769E-2,-1.772880554E-3,-1.052716747E-2
2.787119636E0,3.217551112E-2,7.758140564E-3,-4.550939891E-3
2.792173230E0,3.361719847E-2,4.150390625E-3,1.089865528E-2
2.797226823E0,4.218438268E-2,1.006889343E-2,3.666153178E-3
2.802280417E0,4.112312198E-2,-1.017856598E-2,3.543358296E-3
2.807334011E0,4.726877809E-2,1.795768738E-3,1.052416302E-2
2.812387605E0,4.978683591E-2,-6.508827209E-3,-3.812530776E-3
2.817441198E0,5.220830441E-2,-7.626533508E-3,-8.654184639E-3
2.822494792E0,3.809645772E-2,-9.917259216E-3,-2.519060299E-2
2.827548386E0,4.183265567E-2,-3.882408142E-3,-3.922966495E-2
2.832601980E0,3.359127045E-2,-3.835678101E-3,-3.539101779E-2
2.837655573E0,2.191793919E-2,1.283264160E-2,-3.269525990E-2
2.842709167E0,3.653311729E-2,1.274490356E-2,-1.697822101E-2
2.847762761E0,4.611182213E-2,1.027679443E-2,-2.513363585E-2
2.852816355E0,4.380047321E-2,1.897811890E-3,-2.259793505E-2
2.857870000E0,2.138864994E-2,1.377010345E-2,-3.539588302E-2
2.862923594E0,3.708946705E-2,6.549835205E-3,-2.082880959E-2
2.867977188E0,4.792618752E-2,5.323410034E-3,-4.316622764E-2
2.873030782E0,3.366845846E-2,-4.203796387E-3,-5.226074904E-2
2.878084375E0,2.321177721E-2,-4.150390625E-3,-5.290838331E-2
2.883137969E0,4.115048051E-2,-5.426406860E-4,-3.695043176E-2
2.888191563E0,5.192315578E-2,4.225730896E-3,-3.174914420E-2
2.893245157E0,3.055506945E-2,-4.104614258E-3,-2.543172799E-2
2.898298750E0,3.540500998E-2,-9.994506836E-3,-2.035456523E-2
2.903352344E0,3.421860933E-2,7.839202881E-4,-2.484549396E-2
2.908405938E0,4.259926081E-2,-3.967285156E-4,-2.338088490E-2
2.913459532E0,4.387843609E-2,-3.776550293E-4,-2.906604856E-2
2.918513125E0,2.609309554E-2,-3.623962402E-4,-2.754794806E-2
2.923566719E0,3.209161758E-2,-9.846687317E-3,-3.904139996E-2
2.928620313E0,3.700438142E-2,-8.562088013E-3,-4.214574397E-2
2.933673907E0,4.064369202E-2,1.019477844E-3,-1.896924898E-2
2.938727500E0,3.831732273E-2,-2.537727356E-3,-1.870829985E-2
2.943781094E0,3.958663344E-2,1.530361176E-2,-1.957502216E-2
2.948834688E0,4.673537612E-2,-6.179809570E-3,-9.797303006E-3
2.953888282E0,4.306524992E-2,-4.931449890E-3,-1.167117618E-3
2.958941875E0,5.718645453E-2,-1.675224304E-2,6.065798923E-3
2.963995469E0,4.397806525E-2,-9.479522705E-3,-8.838362992E-4
2.969049063E0,4.399803281E-2,-2.007007599E-2,-9.067991748E-3
2.974102657E0,4.263412952E-2,-9.031295776E-4,-4.113134928E-3
2.979156303E0,3.785651922E-2,-4.445075989E-3,3.219961189E-3
2.984209896E0,4.740887880E-2,1.222324371E-2,3.432665020E-3
2.989263490E0,5.204263330E-2,-3.300666809E-3,9.562779218E-3
2.994317084E0,5.073270202E-2,6.234169006E-3,2.267348766E-2
2.999370678E0,4.473069310E-2,-6.863594055E-3,1.193452347E-2
3.004424271E0,4.336065054E-2,-1.273536682E-2,1.910522394E-2
3.009477865E0,3.738981485E-2,-1.143074036E-2,2.504474856E-2
3.014531459E0,4.442074895E-2,-1.132678986E-2,1.903378218E-2
3.019585053E0,4.183596373E-2,-1.730918884E-3,2.136782557E-2
3.024638646E0,3.575682640E-2,1.965904236E-2,2.488355711E-2
3.029692240E0,3.814378381E-2,-6.742477417E-4,2.721475810E-2
3.034745834E0,4.644629359E-2,4.091262817E-3,2.232581191E-2
3.039799428E0,4.277852178E-2,1.692771912E-3,2.820929699E-2
3.044853021E0,4.381412268E-2,-3.062248230E-3,4.709785804E-2
3.049906615E0,4.482582211E-2,2.905845642E-3,4.103925079E-2
3.054960209E0,3.628718853E-2,-6.752014160E-4,4.085955024E-2
3.060013803E0,4.095312953E-2,-1.015853882E-2,4.062031209E-2
3.065067396E0,4.195851088E-2,-1.759529114E-3,4.277234152E-2
3.070120990E0,3.466117382E-2,1.487922668E-2,4.603248090E-2
3.075174584E0,3.339004517E-2,-6.685256958E-4,4.458187893E-2
3.080228178E0,4.273769259E-2,6.464004517E-3,4.547055066E-2
3.085281771E0,4.132384062E-2,-9.017944336E-3,5.103697255E-2
3.090335417E0,4.944849014E-2,4.121780396E-3,5.190104246E-2
3.095389011E0,3.128400445E-2,-1.134300232E-2,5.163134634E-2
3.100442605E0,3.821459413E-2,-5.310058594E-3,5.723928288E-2
3.105496198E0,4.866370559E-2,-2.888679504E-3,5.200988054E-2
3.110549792E0,4.357865453E-2,-9.984016418E-3,5.162035674E-2
3.115603386E0,4.454705119E-2,5.535125732E-3,6.197562441E-2
3.120656980E0,3.118678927E-2,1.736354828E-2,5.197410285E-2
3.125710573E0,3.696137667E-2,1.603507996E-2,5.279800296E-2
3.130764167E0,4.271808267E-2,2.421569824E-2,4.874781892E-2
3.135817761E0,4.355749488E-2,8.582115173E-3,4.127500206E-2
3.140871355E0,4.081356525E-2,-8.109092712E-3,4.095873982E-2
3.145924948E0,3.226298094E-2,3.832817078E-3,4.906156659E-2
3.150978542E0,3.553342819E-2,-6.882667542E-3,4.394567758E-2
3.156032136E0,3.165417910E-2,2.670288086E-3,3.884112090E-2
3.161085730E0,3.012087941E-2,-1.160144806E-2,3.484776616E-2
3.166139323E0,3.929916024E-2,1.551628113E-3,2.378192544E-2
3.171192917E0,3.890436888E-2,8.658409119E-3,2.703494020E-2
3.176246511E0,3.610846400E-2,-5.661964417E-3,1.723483950E-2
3.181300105E0,4.044315219E-2,1.456260681E-2,2.781674732E-3
3.186353698E0,2.934005857E-2,1.380920410E-3,1.098978240E-2
3.191407292E0,2.910387516E-2,1.205253601E-2,1.687531918E-2
3.196460938E0,3.829064965E-2,1.267433167E-3,-1.135563478E-3
3.201514532E0,2.833208442E-2,-1.180648804E-2,3.599812742E-3
3.206568125E0,4.942622781E-2,-1.052093506E-2,7.037663832E-3
3.211621719E0,2.987825871E-2,-1.399993896E-2,-1.084638201E-2
3.216675313E0,2.003514767E-2,1.578998566E-2,-1.189979538E-2
3.221728907E0,3.879404068E-2,1.565647125E-2,-3.085848875E-2
3.226782500E0,2.767446637E-2,4.838943481E-3,-4.013080895E-2
3.231836094E0,2.503269911E-2,1.235961914E-3,-3.037960269E-2
3.236889688E0,3.658214211E-2,-3.526687622E-3,-2.535052598E-2
3.241943282E0,3.252777457E-2,-3.503799438E-3,-3.820075095E-2
3.246996875E0,2.254155278E-2,3.640174866E-3,-3.304702416E-2
3.252050469E0,1.266878843E-2,-8.267402649E-3,-2.443348803E-2
3.257104063E0,2.652904391E-2,-1.295661926E-2,-3.140137345E-2
3.262157657E0,3.203991055E-2,2.021789551E-4,-3.234914690E-2
3.267211250E0,2.674555779E-2,6.126403809E-3,-2.846254408E-2
3.272264844E0,1.440316439E-2,6.067276001E-3,-4.599078745E-2
3.277318438E0,1.397374272E-2,4.820823669E-3,-3.841060773E-2
3.282372032E0,3.970894217E-2,3.583908081E-3,-4.637449607E-2
3.287425625E0,3.089529276E-2,1.174926758E-3,-4.113705084E-2
3.292479219E0,2.687314153E-2,3.532409668E-3,-4.779785872E-2
3.297532813E0,2.996158600E-2,-2.440452576E-3,-4.013054445E-2
3.302586407E0,1.998162270E-2,-2.428054810E-3,-2.665226534E-2
3.307640053E0,2.302151918E-2,-7.166862488E-3,-3.096837923E-2
3.312693646E0,2.011594176E-2,1.187324524E-2,-1.634863205E-2
3.317747240E0,1.607772708E-2,-7.228851318E-3,-3.393296897E-2
3.322800834E0,2.156969905E-2,1.062679291E-2,-3.703261539E-2
3.327854428E0,2.942037582E-2,6.968498230E-3,-3.648620844E-2
3.332908021E0,3.361409903E-2,-3.785133362E-3,-2.043675631E-2
3.337961615E0,2.938780189E-2,4.545211792E-3,-2.250969037E-2
3.343015209E0,2.878814936E-2,-5.001068115E-3,-1.377678849E-2
3.348068803E0,2.933520079E-2,6.897926331E-3,5.582628772E-3
3.353122396E0,3.817212582E-2,-3.856658936E-3,-1.092226896E-2
3.358175990E0,8.933901787E-3,-1.464843750E-3,5.894992501E-5
3.363229584E0,2.554118633E-3,-5.025863647E-3,3.767183051E-3
3.368283178E0,9.255230427E-3,6.873130798E-3,-5.555749871E-3
3.373336771E0,2.536666393E-2,9.175300598E-3,1.775121316E-3
3.378390365E0,1.766297221E-2,5.524635315E-3,-3.609238192E-4
3.383443959E0,5.244791508E-3,3.091812134E-3,-8.891616017E-5
3.388497553E0,1.652038097E-2,6.742477417E-4,1.200568676E-2
3.393551146E0,2.185741067E-2,-1.121711731E-2,2.165413834E-2
3.398604740E0,7.060438395E-3,-5.200386047E-3,3.831485659E-2
3.403658334E0,1.364818215E-2,-1.229572296E-2,4.178135097E-2
3.408711928E0,1.301315427E-2,-6.275177002E-3,3.675718606E-2
3.413765573E0,8.913099766E-3,2.073287964E-3,4.732689261E-2
3.418819115E0,1.079767942E-2,9.164810181E-3,4.102259129E-2
3.423872761E0,1.259094477E-2,1.144599915E-2,3.014354780E-2
3.428926355E0,3.715783358E-3,-5.282402039E-3,3.720810637E-2
3.433979948E0,-1.614898443E-3,-5.256652832E-3,3.112330660E-2
3.439033542E0,-4.527032375E-3,1.891136169E-3,3.822266310E-2
3.444087136E0,1.046696305E-2,-1.119709015E-2,4.995016381E-2
3.449140730E0,2.169904113E-2,-1.112079620E-2,5.208477378E-2
3.454194323E0,1.866823435E-2,-1.223087311E-2,4.936348647E-2
3.459247917E0,2.636155486E-2,1.515960693E-2,5.258368701E-2
3.464301511E0,5.304247141E-3,6.703376770E-3,6.524480134E-2
3.469355105E0,-9.447336197E-6,4.257202148E-3,4.576643929E-2
3.474408698E0,-8.840054274E-3,-5.435943604E-4,4.429856688E-2
3.479462292E0,-2.210527658E-3,4.192352295E-3,1.905747689E-2
3.484515886E0,-1.931723952E-2,-5.355834961E-3,3.674625978E-2
3.489569480E0,8.827477694E-3,1.247882843E-2,3.307063878E-2
3.494623073E0,8.232742548E-3,5.235671997E-3,4.117535800E-2
3.499676667E0,-3.131419420E-3,-7.610321045E-4,5.752111599E-2
3.504730261E0,-1.199659705E-2,-3.147125244E-3,4.877513275E-2
3.509783855E0,-7.745116949E-3,5.168914795E-3,5.069210753E-2
3.514837448E0,-8.277446032E-3,8.668899536E-3,4.314236343E-2
3.519891042E0,-2.312576771E-2,2.044677734E-2,3.681188449E-2
3.524944688E0,-9.755194187E-4,7.201194763E-3,3.067218140E-2
3.529998282E0,-2.285593748E-2,9.499549866E-3,3.637826815E-2
3.535051875E0,-1.852908731E-2,-9.536743164E-5,3.025590442E-2
3.540105469E0,-2.845296264E-2,-1.673221588E-2,3.123135492E-2
3.545159063E0,-8.753478527E-3,-2.136325836E-2,4.172644764E-2
3.550212657E0,-6.918340921E-3,-8.146286011E-3,4.723357037E-2
3.555266250E0,-3.971874714E-3,2.107620239E-4,4.082266986E-2
3.560319844E0,2.601951361E-3,-3.370285034E-3,4.034143314E-2
3.565373438E0,-5.275189877E-3,3.758430481E-3,2.919796109E-2
3.570427032E0,-1.422831416E-2,-2.229690552E-3,7.462300360E-3
3.575480625E0,-1.242315769E-2,1.676177979E-2,2.888129093E-4
3.580534219E0,-2.133187652E-2,1.660060883E-2,-7.953742519E-3
3.585587813E0,-1.590630412E-2,3.383636475E-3,2.818817738E-3
3.590641407E0,-1.046547294E-2,-1.090812683E-2,5.286053754E-3
3.595695000E0,-1.939049363E-2,-1.202487946E-2,6.376501173E-3
3.600748594E0,-1.395082474E-2,-7.343292236E-5,7.459677290E-3
3.605802188E0,-2.290737629E-2,-4.843711853E-3,1.685892232E-2
3.610855782E0,-2.224725485E-2,-1.313495636E-2,8.404440247E-3
3.615909375E0,-1.451557875E-2,-1.177787781E-3,-6.127671804E-3
3.620962969E0,-3.760638833E-2,1.424407959E-2,-2.035443671E-2
3.626016563E0,-1.548671722E-2,3.418922424E-3,-3.444842249E-2
3.631070209E0,-1.968216896E-2,-7.316589355E-3,-2.829053998E-2
3.636123803E0,-2.378204465E-2,-3.713607788E-3,-2.914224006E-2
3.641177396E0,-2.550393343E-2,-1.557636261E-2,-1.689787582E-2
3.646230990E0,-2.366542816E-2,-5.970954895E-3,-1.443191059E-2
3.651284584E0,-2.296876907E-2,-1.069068909E-2,-9.522467852E-3
3.656338178E0,-2.475789189E-2,-1.062393188E-2,-9.464530274E-3
3.661391771E0,-2.403697371E-2,1.081180573E-2,-2.013479918E-2
3.666445365E0,-3.164675832E-2,1.188945770E-2,-3.063873760E-2
3.671498959E0,-2.141723037E-2,3.460884094E-3,-3.391801193E-2
3.676552553E0,-1.955226064E-2,9.347915649E-3,-4.540428519E-2
3.681606146E0,-2.127918601E-2,9.393692017E-4,-4.620062932E-2
3.686659740E0,-2.311271429E-2,-1.689910889E-2,-5.041803420E-2
3.691713334E0,-4.021164775E-2,-1.677799225E-2,-3.562356532E-2
3.696766928E0,-1.680755615E-2,-9.534835815E-3,-2.805618756E-2
3.701820521E0,-3.411042690E-2,-2.016258240E-2,-2.064178884E-2
3.706874115E0,-3.693327308E-2,-8.144378662E-3,-2.284977958E-2
3.711927709E0,-1.121264696E-2,-6.909370422E-3,-2.496154979E-2
3.716981303E0,-1.777243614E-2,2.624511719E-3,-1.874577627E-2
3.722034896E0,-3.858301044E-2,1.326370239E-2,-3.865378350E-2
3.727088490E0,-2.828052640E-2,3.637313843E-3,-4.520234838E-2
3.732142084E0,-2.874767780E-2,-4.722595215E-3,-4.113197699E-2
3.737195730E0,-3.642410040E-2,1.228332520E-3,-2.633751743E-2
3.742249323E0,-3.082746267E-2,-1.185703278E-2,-1.877409592E-2
3.747302917E0,-3.125819564E-2,9.589195251E-3,5.071200430E-4
3.752356511E0,-3.171563148E-2,3.553390503E-3,3.038021736E-3
3.757410105E0,-3.107294440E-2,1.128196716E-3,2.019441687E-3
3.762463698E0,-4.924735427E-2,-7.209777832E-3,2.211119980E-3
3.767517292E0,-4.240217805E-2,-4.673004150E-5,-1.654788479E-2
3.772570886E0,-5.346557498E-2,3.494262695E-3,-1.506022550E-2
3.777624480E0,-4.649445415E-2,-2.487182617E-3,-1.702643558E-2
3.782678073E0,-5.273005366E-2,-1.554489136E-2,-2.023898624E-2
3.787731667E0,-4.113790393E-2,1.780319214E-2,7.410177030E-3
3.792785261E0,-3.906315565E-2,-1.697540283E-4,1.350613590E-2
3.797838855E0,-5.376097560E-2,2.183914185E-3,3.965547681E-2
3.802892448E0,-6.469956040E-2,-1.684761047E-2,3.720558435E-2
3.807946042E0,-4.466772079E-2,-1.672649384E-2,5.005252734E-2
3.812999636E0,-3.556218743E-2,-8.299827576E-3,3.666292503E-2
3.818053230E0,-3.954496980E-2,1.667785645E-2,2.457409166E-2
3.823106823E0,-3.867065907E-2,1.414680481E-2,1.389325876E-2
3.828160417E0,-5.219990015E-2,-2.374649048E-4,2.468515933E-2
3.833214011E0,-4.291060567E-2,1.042938232E-2,3.413700312E-2
3.838267605E0,-6.223386526E-2,4.387855530E-3,3.634308651E-2
3.843321198E0,-4.105082154E-2,1.501560211E-2,5.758659542E-2
3.848374844E0,-4.967567325E-2,-1.599025726E-2,7.271560282E-2
