"Time (s)","Magnetic field x (µT)","Magnetic field y (µT)","Magnetic field z (µT)"
4.005930000E0,-4.334819794E1,-4.659705639E0,-2.138067627E1
4.015254428E0,-4.335192871E1,-4.872591019E0,-2.128787994E1
4.025254375E0,-4.360318756E1,-4.990822792E0,-2.104006195E1
4.035254375E0,-4.350753403E1,-4.951567650E0,-2.100184631E1
4.045254375E0,-4.339510345E1,-5.140636921E0,-2.111924744E1
4.055254375E0,-4.360703278E1,-5.343604088E0,-2.123530579E1
4.065254375E0,-4.375529480E1,-5.136704922E0,-2.142289734E1
4.075254219E0,-4.384992981E1,-5.070236206E0,-2.138345337E1
4.085254375E0,-4.399794006E1,-4.793223858E0,-2.145565796E1
4.095254375E0,-4.407194519E1,-4.689663887E0,-2.156854248E1
4.105254375E0,-4.393593597E1,-4.559527397E0,-2.166298676E1
4.115254219E0,-4.409037781E1,-4.689928055E0,-2.166389465E1
4.125254375E0,-4.399407196E1,-4.685066223E0,-2.179788971E1
4.135254323E0,-4.376202774E1,-4.462923527E0,-2.179620361E1
4.145254428E0,-4.347467804E1,-4.309880257E0,-2.166203308E1
4.155254375E0,-4.342001724E1,-4.379532814E0,-2.143412018E1
4.165254375E0,-4.328722763E1,-4.426893234E0,-2.143533325E1
4.175282969E0,-4.305865860E1,-4.382468700E0,-2.130223846E1
4.185334896E0,-4.311756897E1,-4.491198063E0,-2.128423309E1
4.195442500E0,-4.289054108E1,-4.570413113E0,-2.119084930E1
4.205548178E0,-4.308275604E1,-4.632224560E0,-2.109529114E1
4.215656771E0,-4.325346375E1,-4.463965893E0,-2.086335754E1
4.225763021E0,-4.336857224E1,-4.626682281E0,-2.111297607E1
4.235870105E0,-4.332783127E1,-4.552942276E0,-2.134128571E1
4.245977396E0,-4.344424438E1,-4.611926079E0,-2.116970062E1
4.255254375E0,-4.350431824E1,-4.756597519E0,-2.105670166E1
4.265254428E0,-4.336856842E1,-4.661628723E0,-2.118975830E1
4.275254375E0,-4.332925034E1,-4.589105606E0,-2.120812225E1
4.285254375E0,-4.311859131E1,-4.596922398E0,-2.136189270E1
4.295254375E0,-4.312282562E1,-4.932562351E0,-2.146148682E1
4.305254375E0,-4.314242172E1,-4.951295376E0,-2.142345428E1
4.315254323E0,-4.327714157E1,-4.992959976E0,-2.132791138E1
4.325254375E0,-4.325778961E1,-5.114233017E0,-2.163489532E1
4.335254323E0,-4.325649643E1,-5.113126755E0,-2.182575226E1
4.345254375E0,-4.333306885E1,-5.186510563E0,-2.194082642E1
4.355254375E0,-4.350503922E1,-5.263981819E0,-2.205551147E1
4.365254375E0,-4.353986359E1,-5.000643730E0,-2.197572327E1
4.375254375E0,-4.346122742E1,-4.873070717E0,-2.205084229E1
4.385254375E0,-4.328822327E1,-4.777241230E0,-2.205045319E1
4.395254323E0,-4.328834915E1,-4.812298298E0,-2.210814667E1
4.405254375E0,-4.334430695E1,-4.691332817E0,-2.203002930E1
4.415273386E0,-4.328887177E1,-4.760321617E0,-2.191662598E1
4.425380990E0,-4.328913116E1,-4.760542870E0,-2.187845612E1
4.435485938E0,-4.328848267E1,-4.759989738E0,-2.197388458E1
4.445595209E0,-4.338684082E1,-4.941352844E0,-2.191842651E1
4.455701615E0,-4.332998276E1,-4.991651535E0,-2.197657776E1
4.465802553E0,-4.350363922E1,-5.053087711E0,-2.180475616E1
4.475917136E0,-4.350171280E1,-4.894170284E0,-2.174552917E1
4.485254323E0,-4.361863327E1,-5.058435440E0,-2.172794342E1
4.495254375E0,-4.376535797E1,-4.745370388E0,-2.191422272E1
4.505254323E0,-4.365293503E1,-4.847074032E0,-2.183966827E1
4.515254375E0,-4.359313583E1,-4.580312252E0,-2.164575958E1
4.525254375E0,-4.343997574E1,-4.590802670E0,-2.176112366E1
4.535254375E0,-4.367009735E1,-4.636554718E0,-2.166519165E1
4.545254375E0,-4.351873779E1,-4.770905972E0,-2.178208923E1
4.555254375E0,-4.350132751E1,-4.876365185E0,-2.176439667E1
4.565254428E0,-4.346380615E1,-4.962648869E0,-2.186107635E1
4.575254375E0,-4.348815155E1,-5.317464828E0,-2.184629822E1
4.585254323E0,-4.348699951E1,-5.194157124E0,-2.174933624E1
4.595254375E0,-4.346649933E1,-5.174649715E0,-2.192096710E1
4.605254375E0,-4.363628769E1,-5.092982292E0,-2.201458740E1
4.615254428E0,-4.365202332E1,-4.898719311E0,-2.208843994E1
4.625254375E0,-4.386011505E1,-4.713958740E0,-2.193247223E1
4.635254428E0,-4.395371628E1,-4.576712608E0,-2.189215088E1
4.645289792E0,-4.387393188E1,-4.325831890E0,-2.187030792E1
4.655320625E0,-4.377415466E1,-4.108305454E0,-2.205892944E1
4.665425573E0,-4.381243896E1,-4.144997597E0,-2.211647034E1
4.675533386E0,-4.372128296E1,-4.406657696E0,-2.206289673E1
4.685640521E0,-4.372475815E1,-4.584375858E0,-2.193148804E1
4.695746459E0,-4.369007111E1,-4.760458946E0,-2.180023956E1
4.705855521E0,-4.367124176E1,-4.829755306E0,-2.191571045E1
4.715962500E0,-4.353909302E1,-4.965034485E0,-2.201344299E1
4.725254375E0,-4.350221634E1,-5.051871300E0,-2.201469421E1
4.735254375E0,-4.344691467E1,-5.068551540E0,-2.176703644E1
4.745254375E0,-4.354373169E1,-5.126275063E0,-2.167187500E1
4.755254428E0,-4.350351715E1,-4.983085155E0,-2.167027283E1
4.765254323E0,-4.350005341E1,-4.683054924E0,-2.153294373E1
4.775254375E0,-4.328773499E1,-4.514702320E0,-2.155091858E1
4.785254375E0,-4.321154022E1,-4.529016018E0,-2.157054138E1
4.795254323E0,-4.328503418E1,-4.355121136E0,-2.160620117E1
4.805254428E0,-4.334318161E1,-4.340874672E0,-2.143397522E1
4.815254375E0,-4.322858429E1,-4.231020451E0,-2.122319031E1
4.825254428E0,-4.298272705E1,-4.362058640E0,-2.120688629E1
4.835254375E0,-4.311692429E1,-4.455699921E0,-2.130285645E1
4.845254375E0,-4.310028076E1,-4.649188519E0,-2.136260223E1
4.855254375E0,-4.331042480E1,-4.640929222E0,-2.128517151E1
4.865254323E0,-4.312400055E1,-4.811246872E0,-2.102095032E1
4.875254375E0,-4.309034348E1,-5.075580597E0,-2.092897034E1
4.885258646E0,-4.326335526E1,-5.101517677E0,-2.077579498E1
4.895365000E0,-4.328487396E1,-5.296641350E0,-2.083538818E1
4.905471928E0,-4.318805313E1,-5.256390572E0,-2.096894073E1
4.915578803E0,-4.307499695E1,-5.235229492E0,-2.072108459E1
4.925686250E0,-4.298062897E1,-5.284446239E0,-2.068396759E1
4.935790678E0,-4.305964661E1,-5.482243538E0,-2.070515442E1
4.945900886E0,-4.326282501E1,-5.240859985E0,-2.115927124E1
4.955998959E0,-4.314822006E1,-5.200898170E0,-2.110205078E1
4.965254323E0,-4.291770935E1,-5.189760685E0,-2.133202362E1
4.975254375E0,-4.310979462E1,-5.286407471E0,-2.133233643E1
4.985254375E0,-4.346961212E1,-5.159832001E0,-2.142451477E1
4.995254375E0,-4.354362488E1,-4.968906403E0,-2.134544373E1
5.005254271E0,-4.352287674E1,-4.844338894E0,-2.132489777E1
5.015254375E0,-4.321618652E1,-4.725203514E0,-2.130575562E1
5.025254375E0,-4.338945389E1,-4.768835068E0,-2.115280151E1
5.035254375E0,-4.319774628E1,-4.759885788E0,-2.128718567E1
5.045254375E0,-4.317892838E1,-4.741816521E0,-2.121070099E1
5.055254428E0,-4.302357483E1,-4.698007107E0,-2.153534698E1
5.065254375E0,-4.304459000E1,-4.735430241E0,-2.132576752E1
5.075254323E0,-4.296813202E1,-4.801941872E0,-2.149873352E1
5.085254375E0,-4.316136551E1,-5.039369583E0,-2.163439941E1
5.095254428E0,-4.317890930E1,-4.881601334E0,-2.151782990E1
5.105254480E0,-4.285751343E1,-4.992559910E0,-2.134893036E1
5.115271355E0,-4.304637909E1,-4.929183006E0,-2.148086548E1
5.125303490E0,-4.317839813E1,-4.811265945E0,-2.144060516E1
5.135410521E0,-4.348394012E1,-4.807094097E0,-2.136278534E1
5.145518959E0,-4.327148438E1,-4.673577309E0,-2.147663116E1
5.155624480E0,-4.334896088E1,-4.782681465E0,-2.153488922E1
5.165731823E0,-4.323306656E1,-4.671720982E0,-2.151496124E1
5.175840365E0,-4.298398209E1,-4.730101109E0,-2.182223511E1
5.185947969E0,-4.313469315E1,-4.630143166E0,-2.187754822E1
5.195254375E0,-4.305813217E1,-4.469393730E0,-2.157051849E1
5.205254375E0,-4.284708405E1,-4.476878643E0,-2.178154755E1
5.215254375E0,-4.273069000E1,-4.225690365E0,-2.153083801E1
5.225254375E0,-4.295797348E1,-4.164169788E0,-2.162444305E1
5.235254375E0,-4.293517303E1,-3.880574226E0,-2.156375122E1
5.245254375E0,-4.285692596E1,-3.753333092E0,-2.158161926E1
5.255254323E0,-4.320254898E1,-3.927186966E0,-2.160126495E1
5.265254375E0,-4.318128586E1,-3.767230511E0,-2.158028412E1
5.275254375E0,-4.312301254E1,-3.746419907E0,-2.169481659E1
5.285254375E0,-4.327784348E1,-3.824733257E0,-2.152329254E1
5.295254323E0,-4.337349319E1,-3.916407585E0,-2.167668152E1
5.305254375E0,-4.332038116E1,-4.057280064E0,-2.137330627E1
5.315254375E0,-4.347623062E1,-4.293736458E0,-2.139461517E1
5.325254375E0,-4.359160995E1,-4.369308472E0,-2.141410828E1
5.335254375E0,-4.358994675E1,-4.193139076E0,-2.127831268E1
5.345254375E0,-4.357253647E1,-4.298598289E0,-2.126062012E1
5.355254375E0,-4.360979080E1,-4.299458981E0,-2.139405823E1
5.365348907E0,-4.370377350E1,-4.249910355E0,-2.148843384E1
5.375458125E0,-4.357149506E1,-4.367606163E0,-2.156686401E1
5.385563907E0,-4.370170212E1,-4.248140335E0,-2.179380798E1
5.395670730E0,-4.373986053E1,-4.249775410E0,-2.179364777E1
5.405778073E0,-4.349156952E1,-4.169034004E0,-2.167928314E1
5.415884532E0,-4.345431137E1,-4.203119755E0,-2.162261963E1
5.425992605E0,-4.340015411E1,-4.430472851E0,-2.166387939E1
5.435254375E0,-4.362872314E1,-4.439950943E0,-2.172019196E1
5.445254323E0,-4.381952286E1,-4.448125839E0,-2.171940613E1
5.455254375E0,-4.360913849E1,-4.333851814E0,-2.156626892E1
5.465254375E0,-4.326569366E1,-4.371556282E0,-2.168286133E1
5.475254428E0,-4.326582336E1,-4.336720467E0,-2.158699036E1
5.485254375E0,-4.353332901E1,-4.400916576E0,-2.164379883E1
5.495254375E0,-4.355471802E1,-4.595929623E0,-2.172247314E1
5.505254219E0,-4.362717819E1,-4.403676510E0,-2.187242889E1
5.515254375E0,-4.374255753E1,-4.461775303E0,-2.185353088E1
5.525254375E0,-4.343869400E1,-4.519804955E0,-2.179840851E1
5.535254428E0,-4.353549957E1,-4.664894104E0,-2.189519501E1
5.545254428E0,-4.372643280E1,-4.638233185E0,-2.179853821E1
5.555254323E0,-4.353280640E1,-4.470366478E0,-2.187369537E1
5.565254375E0,-4.358953094E1,-4.472376347E0,-2.194979858E1
5.575254375E0,-4.358863831E1,-4.349289894E0,-2.181466675E1
5.585256928E0,-4.360629272E1,-4.366363525E0,-2.206291962E1
5.595288125E0,-4.326233673E1,-4.298786640E0,-2.202550507E1
5.605395990E0,-4.343276596E1,-4.287564754E0,-2.217726135E1
5.615502969E0,-4.347054291E1,-4.236448288E0,-2.211918640E1
5.625609636E0,-4.338106155E1,-4.534492493E0,-2.189427948E1
5.635716875E0,-4.332806396E1,-4.762841225E0,-2.176377106E1
5.645824584E0,-4.325110626E1,-4.689125538E0,-2.170594788E1
5.655929948E0,-4.305837631E1,-4.591925621E0,-2.180106354E1
5.665254323E0,-4.303815460E1,-4.397908211E0,-2.155061340E1
5.675254375E0,-4.286811066E1,-4.426935196E0,-2.137998962E1
5.685254323E0,-4.265797806E1,-4.347828865E0,-2.126546478E1
5.695254375E0,-4.279063416E1,-4.352777004E0,-2.139851379E1
5.705254375E0,-4.310907745E1,-4.064542770E0,-2.162247467E1
5.715254375E0,-4.322212982E1,-4.085703850E0,-2.187033081E1
5.725254323E0,-4.312929535E1,-4.293506145E0,-2.194969940E1
5.735254375E0,-4.345312881E1,-4.394326687E0,-2.221665955E1
5.745254375E0,-4.341933823E1,-4.658549786E0,-2.214376831E1
5.755254271E0,-4.359259033E1,-4.876912117E0,-2.237471771E1
5.765254375E0,-4.374638367E1,-4.954340458E0,-2.235588074E1
5.775254375E0,-4.351652527E1,-4.908809662E0,-2.241364288E1
5.785254375E0,-4.319358063E1,-4.931075096E0,-2.228182220E1
5.795254323E0,-4.340243912E1,-4.834343910E0,-2.220330048E1
5.805254323E0,-4.339999390E1,-4.709929943E0,-2.229719543E1
5.815254375E0,-4.338247299E1,-4.640547276E0,-2.191468811E1
5.825267032E0,-4.340053177E1,-4.518167973E0,-2.179856110E1
5.835333750E0,-4.330282974E1,-4.267465591E0,-2.160502625E1
5.845440730E0,-4.320871353E1,-4.351850033E0,-2.160651398E1
5.855548646E0,-4.334356689E1,-4.358678818E0,-2.141510773E1
5.865655625E0,-4.323036194E1,-4.512138367E0,-2.157023621E1
5.875762500E0,-4.304226685E1,-4.628598213E0,-2.143895721E1
5.885869428E0,-4.298503494E1,-4.556253433E0,-2.128562927E1
5.895976563E0,-4.307540512E1,-4.398768425E0,-2.168405914E1
5.906083698E0,-4.322869110E1,-4.440807819E0,-2.166477966E1
5.915254375E0,-4.338222504E1,-4.535487652E0,-2.172250366E1
5.925254428E0,-4.332833099E1,-4.710642815E0,-2.161042023E1
5.935254375E0,-4.310154724E1,-4.912390709E0,-2.174759674E1
5.945254375E0,-4.315737534E1,-4.808787823E0,-2.172695923E1
5.955254375E0,-4.287130356E1,-4.814108849E0,-2.174744415E1
5.965254375E0,-4.294801712E1,-4.782764435E0,-2.161309052E1
5.975254323E0,-4.278183365E1,-5.042260647E0,-2.136898041E1
5.985254375E0,-4.251341629E1,-5.064655781E0,-2.163771820E1
5.995254375E0,-4.240060806E1,-5.166027546E0,-2.162042236E1
6.005254375E0,-4.251316071E1,-5.064434528E0,-2.167588806E1
6.015254375E0,-4.278376389E1,-5.183705330E0,-2.138981628E1
6.025254323E0,-4.276572037E1,-5.166299820E0,-2.119882202E1
6.035254428E0,-4.308955765E1,-5.232174397E0,-2.138899994E1
6.045254375E0,-4.309084320E1,-5.320646286E0,-2.139009857E1
6.055254375E0,-4.307086182E1,-5.266634941E0,-2.140860748E1
6.065273125E0,-4.322427368E1,-5.291311741E0,-2.133185577E1
6.075380000E0,-4.341340637E1,-5.193209648E0,-2.134883881E1
6.085485365E0,-4.341198730E1,-5.122100353E0,-2.140522003E1
6.095593594E0,-4.332935333E1,-4.886259079E0,-2.184165192E1
6.105701407E0,-4.363578796E1,-5.005173683E0,-2.189896393E1
6.115802709E0,-4.333090210E1,-4.922533035E0,-2.168940735E1
6.125916250E0,-4.336905670E1,-4.994060516E0,-2.184281158E1
6.135254323E0,-4.344793701E1,-5.226693630E0,-2.195986176E1
6.145254375E0,-4.331566238E1,-5.309442997E0,-2.196150970E1
6.155254375E0,-4.325906372E1,-5.359962940E0,-2.198149109E1
6.165254375E0,-4.314368057E1,-5.319337368E0,-2.203878021E1
6.175254375E0,-4.314086533E1,-5.019860268E0,-2.180602264E1
6.185254375E0,-4.281458282E1,-4.829572201E0,-2.170973969E1
6.195254323E0,-4.302060318E1,-4.643041611E0,-2.185914612E1
6.205254428E0,-4.302202225E1,-4.679204941E0,-2.172598267E1
6.215254375E0,-4.284902191E1,-4.530956268E0,-2.161042023E1
6.225254375E0,-4.298027039E1,-4.359956264E0,-2.156950378E1
6.235254323E0,-4.296054840E1,-4.306166172E0,-2.154983521E1
6.245254323E0,-4.296299744E1,-4.395633698E0,-2.137915802E1
6.255254375E0,-4.311781693E1,-4.578785419E0,-2.143798065E1
6.265254375E0,-4.310129929E1,-4.807331085E0,-2.155542755E1
6.275254323E0,-4.314435577E1,-5.022847176E0,-2.129070282E1
6.285254323E0,-4.304741287E1,-4.895120144E0,-2.125138855E1
6.295287032E0,-4.315855026E1,-4.704944611E0,-2.132484436E1
6.305318855E0,-4.310349274E1,-4.861630917E0,-2.134613800E1
6.315426667E0,-4.312128448E1,-4.826395988E0,-2.146013641E1
6.325532761E0,-4.336700439E1,-4.730193615E0,-2.157231140E1
6.335640938E0,-4.331195068E1,-4.851933479E0,-2.151683044E1
6.345747240E0,-4.334675980E1,-4.728380203E0,-2.174416351E1
6.355855469E0,-4.336107635E1,-4.532900333E0,-2.202795410E1
6.365961094E0,-4.339833069E1,-4.533761024E0,-2.216139221E1
6.375254375E0,-4.333942795E1,-4.337666035E0,-2.198744202E1
6.385254323E0,-4.337772369E1,-4.304465294E0,-2.189141846E1
6.395254375E0,-4.331970978E1,-4.266402721E0,-2.192938995E1
6.405254323E0,-4.301558685E1,-4.324211121E0,-2.191244507E1
6.415254375E0,-4.305169296E1,-4.184290886E0,-2.191053009E1
6.425254323E0,-4.311048508E1,-4.188070774E0,-2.168126678E1
6.435254375E0,-4.296080399E1,-4.341333389E0,-2.158843994E1
6.445254323E0,-4.278998947E1,-4.334750175E0,-2.145555115E1
6.455254375E0,-4.275516510E1,-4.598088264E0,-2.153533936E1
6.465254323E0,-4.263824844E1,-4.398877144E0,-2.147614288E1
6.475254323E0,-4.271777725E1,-4.632063389E0,-2.149776459E1
6.485254323E0,-4.302344131E1,-4.697894573E0,-2.155442047E1
6.495254323E0,-4.292790604E1,-4.746115685E0,-2.168907166E1
6.505254375E0,-4.281123352E1,-4.669437408E0,-2.186043549E1
6.515254375E0,-4.280943298E1,-4.580523014E0,-2.193568420E1
6.525254375E0,-4.277100754E1,-4.631086349E0,-2.208918762E1
6.535257761E0,-4.305964279E1,-4.872601509E0,-2.222445679E1
6.545364532E0,-4.302288818E1,-5.029441357E0,-2.236019135E1
6.555471615E0,-4.309870911E1,-4.840064526E0,-2.201392365E1
6.565578646E0,-4.288625336E1,-4.724020958E0,-2.216616058E1
6.575686042E0,-4.298192215E1,-4.640964031E0,-2.193563843E1
6.585785157E0,-4.311510086E1,-4.576462269E0,-2.183878326E1
6.595900938E0,-4.332370377E1,-4.427090168E0,-2.168325806E1
6.605999428E0,-4.360758972E1,-4.280103207E0,-2.168009949E1
6.615254323E0,-4.326274872E1,-4.071967125E0,-2.146916199E1
6.625254375E0,-4.339424896E1,-3.953607559E0,-2.150524902E1
6.635254323E0,-4.335723877E1,-4.110226154E0,-2.167915344E1
6.645254375E0,-4.326068878E1,-3.947885036E0,-2.150579834E1
6.655254323E0,-4.310945129E1,-4.134766102E0,-2.171878052E1
6.665254375E0,-4.328052521E1,-4.141570568E0,-2.181349945E1
6.675254323E0,-4.316565704E1,-4.118860722E0,-2.183283997E1
6.685254323E0,-4.297691345E1,-4.269713879E0,-2.187377167E1
6.695254375E0,-4.303466415E1,-4.325028419E0,-2.191236877E1
6.705254375E0,-4.290457916E1,-4.497024059E0,-2.178151703E1
6.715254323E0,-4.278727722E1,-4.262534618E0,-2.170279694E1
6.725254323E0,-4.284554291E1,-4.335764885E0,-2.170343781E1
6.735254375E0,-4.299536133E1,-4.095247269E0,-2.158522034E1
6.745254323E0,-4.286425781E1,-4.126572609E0,-2.129992676E1
6.755254375E0,-4.299832153E1,-4.255049706E0,-2.149176788E1
6.765270469E0,-4.328272629E1,-4.108505249E0,-2.141226959E1
6.775302344E0,-4.328311539E1,-4.108837128E0,-2.135501099E1
6.785409636E0,-4.343241119E1,-3.920296669E0,-2.142831421E1
6.795517813E0,-4.370055771E1,-4.037465572E0,-2.150486755E1
6.805623855E0,-4.370144653E1,-4.178024769E0,-2.167839050E1
6.815730313E0,-4.358851624E1,-4.244339943E0,-2.160340118E1
6.825839271E0,-4.370299149E1,-4.266717911E0,-2.164131927E1
6.835945573E0,-4.355189514E1,-4.331398010E0,-2.156648254E1
6.845254323E0,-4.351489258E1,-4.435597420E0,-2.162521362E1
6.855254375E0,-4.361195374E1,-4.615854263E0,-2.176061249E1
6.865254323E0,-4.347864914E1,-4.645299435E0,-2.179977417E1
6.875254323E0,-4.319219208E1,-4.632815838E0,-2.183912659E1
6.885254428E0,-4.311562347E1,-4.524486065E0,-2.164727020E1
6.895254375E0,-4.301866913E1,-4.519071102E0,-2.187669373E1
6.905254375E0,-4.269327927E1,-4.469342232E0,-2.195393372E1
6.915254323E0,-4.273209000E1,-4.436583996E0,-2.178157043E1
6.925254375E0,-4.269535065E1,-4.471112251E0,-2.164856720E1
6.935254375E0,-4.259827805E1,-4.378221035E0,-2.170512390E1
6.945254428E0,-4.275517273E1,-4.545669556E0,-2.142018127E1
6.955254375E0,-4.283458328E1,-4.691379547E0,-2.126893616E1
6.965254375E0,-4.289273071E1,-4.694606304E0,-2.113510132E1
6.975254375E0,-4.321619797E1,-4.585417747E0,-2.099862671E1
6.985254323E0,-4.340725708E1,-4.593813896E0,-2.095967102E1
6.995254375E0,-4.353810883E1,-4.509847641E0,-2.116796875E1
7.005254323E0,-4.340326691E1,-4.415653229E0,-2.116741943E1
7.015349011E0,-4.332604980E1,-4.289297104E0,-2.103260040E1
7.025456875E0,-4.329975891E1,-3.967768192E0,-2.141044617E1
7.035563386E0,-4.318104172E1,-3.679642677E0,-2.142649841E1
7.045670261E0,-4.325595093E1,-3.541910648E0,-2.132900238E1
7.055777605E0,-4.293365097E1,-3.652094841E0,-2.129370117E1
7.065883646E0,-4.301150894E1,-3.796477318E0,-2.137148285E1
7.075992136E0,-4.272904587E1,-3.927207947E0,-2.112630463E1
7.085254375E0,-4.286556625E1,-4.075259686E0,-2.099391174E1
7.095254323E0,-4.294496918E1,-4.290862083E0,-2.099623108E1
7.105254375E0,-4.287714005E1,-4.731721401E0,-2.069666290E1
7.115254428E0,-4.286165237E1,-5.013571262E0,-2.077659607E1
7.125254428E0,-4.280440521E1,-5.081011295E0,-2.093039703E1
7.135254375E0,-4.261694717E1,-5.267916679E0,-2.085725403E1
7.145254375E0,-4.240732574E1,-5.241672516E0,-2.078155518E1
7.155254323E0,-4.259695816E1,-5.283798218E0,-2.102931976E1
7.165254375E0,-4.261205292E1,-5.036562443E0,-2.108342743E1
7.175254375E0,-4.287609100E1,-4.818202019E0,-2.104130554E1
7.185254375E0,-4.283498383E1,-4.551925659E0,-2.090457153E1
7.195254428E0,-4.296366501E1,-4.221455097E0,-2.089984894E1
7.205254428E0,-4.300247192E1,-4.223643303E0,-2.080426025E1
7.215254375E0,-4.313410950E1,-4.052975178E0,-2.070608521E1
7.225254323E0,-4.317175674E1,-4.019221306E0,-2.070549011E1
7.235254219E0,-4.305716324E1,-3.856947422E0,-2.037953186E1
7.245288855E0,-4.292540359E1,-3.940139294E0,-2.030484009E1
7.255394948E0,-4.260065079E1,-3.960855961E0,-2.044021606E1
7.265501875E0,-4.256494141E1,-4.048688412E0,-2.026969910E1
7.275608490E0,-4.268096924E1,-4.107340336E0,-2.015537262E1
7.285716198E0,-4.273884583E1,-4.197711468E0,-2.025166321E1
7.295822865E0,-4.291171646E1,-4.345849514E0,-2.038630676E1
7.305929688E0,-4.291210938E1,-4.293762207E0,-2.021388245E1
7.315254375E0,-4.294962311E1,-4.277370930E0,-2.027075958E1
7.325254323E0,-4.294691849E1,-4.152735710E0,-2.040282440E1
7.335254323E0,-4.284894943E1,-3.971704483E0,-2.040102386E1
7.345254375E0,-4.288401413E1,-3.883318901E0,-2.066696930E1
7.355254428E0,-4.269411850E1,-3.875918388E0,-2.053415680E1
7.365254375E0,-4.238729477E1,-3.791618347E0,-2.061088562E1
7.375254375E0,-4.232864380E1,-3.665637016E0,-2.055233002E1
7.385254480E0,-4.234682083E1,-3.648207188E0,-2.064746094E1
7.395254428E0,-4.215820312E1,-3.816644192E0,-2.070770264E1
7.405254375E0,-4.219828033E1,-4.029616356E0,-2.088195038E1
7.415254375E0,-4.242994690E1,-4.129115105E0,-2.067215729E1
7.425254375E0,-4.261907196E1,-4.065959454E0,-2.076592255E1
7.435254323E0,-4.271330643E1,-4.069051266E0,-2.093730164E1
7.445254375E0,-4.281127548E1,-4.250082493E0,-2.093910217E1
7.455254323E0,-4.282868576E1,-4.144623280E0,-2.095679474E1
7.465254375E0,-4.292395401E1,-4.183546543E0,-2.105226898E1
7.475292813E0,-4.294496155E1,-4.325808525E0,-2.107302856E1
7.485333490E0,-4.313448334E1,-4.210565567E0,-2.099436188E1
7.495440782E0,-4.294264984E1,-4.166559219E0,-2.107105255E1
7.505547761E0,-4.284762955E1,-4.232696056E0,-2.116775513E1
7.515655834E0,-4.275428391E1,-4.370163441E0,-2.116990662E1
7.525763438E0,-4.279000854E1,-4.160018921E0,-2.107168579E1
7.535869792E0,-4.265618896E1,-4.154075146E0,-2.111041260E1
7.545977396E0,-4.242543030E1,-4.020404816E0,-2.110982513E1
7.555254428E0,-4.262926102E1,-3.744627953E0,-2.139173126E1
7.565254375E0,-4.232629395E1,-3.873324394E0,-2.135657501E1
7.575254375E0,-4.240377426E1,-3.930009365E0,-2.129965973E1
7.585254271E0,-4.234473419E1,-3.803696156E0,-2.129836273E1
7.595254375E0,-4.255165100E1,-3.705305576E0,-2.150611877E1
7.605254375E0,-4.276165771E1,-3.731881618E0,-2.152455902E1
7.615254375E0,-4.291829300E1,-3.899109364E0,-2.127778625E1
7.625254375E0,-4.303200912E1,-3.798511982E0,-2.116148376E1
7.635254428E0,-4.299437714E1,-3.709953785E0,-2.089334869E1
7.645254375E0,-4.304699707E1,-3.376434326E0,-2.085076904E1
7.655254375E0,-4.306505585E1,-3.236581802E0,-2.069625092E1
7.665254323E0,-4.300987625E1,-3.340738297E0,-2.062145996E1
7.675254428E0,-4.289836121E1,-3.443216324E0,-2.041330719E1
7.685254323E0,-4.293484879E1,-3.356047630E0,-2.046930695E1
